cls,class_name,year,n_filings,n_unique_owners,top10_count,top10_share,hhi
013,Firearms & Pyrotechnics,1997,437,240,116,0.2654462242562929,125.4130251506789
013,Firearms & Pyrotechnics,1998,377,244,69,0.1830238726790451,85.20428624700095
013,Firearms & Pyrotechnics,1999,518,284,132,0.2548262548262548,112.32688838866444
013,Firearms & Pyrotechnics,2000,471,252,104,0.2208067940552017,92.09298551665381
013,Firearms & Pyrotechnics,2001,548,284,147,0.26824817518248173,116.28216740369758
013,Firearms & Pyrotechnics,2002,499,304,96,0.19238476953907815,79.3169505343352
013,Firearms & Pyrotechnics,2003,552,311,128,0.2318840579710145,112.1088006721277
013,Firearms & Pyrotechnics,2004,582,321,142,0.24398625429553264,93.46842857311556
013,Firearms & Pyrotechnics,2005,616,344,112,0.18181818181818182,68.20290099510878
013,Firearms & Pyrotechnics,2006,765,380,149,0.19477124183006536,73.0488273740869
013,Firearms & Pyrotechnics,2007,736,390,152,0.20652173913043478,82.70321361058602
013,Firearms & Pyrotechnics,2008,843,420,172,0.2040332147093713,86.63911438698992
013,Firearms & Pyrotechnics,2009,827,439,183,0.22128174123337363,88.00621117104264
013,Firearms & Pyrotechnics,2010,798,459,129,0.16165413533834586,54.83633896772004
013,Firearms & Pyrotechnics,2011,883,533,123,0.1392978482446206,45.95422020831383
013,Firearms & Pyrotechnics,2012,929,554,144,0.155005382131324,49.789059847678146
013,Firearms & Pyrotechnics,2013,1025,655,111,0.10829268292682927,30.829268292682926
013,Firearms & Pyrotechnics,2014,1250,712,147,0.1176,33.0496
013,Firearms & Pyrotechnics,2015,1402,767,163,0.11626248216833096,32.78381606875037
013,Firearms & Pyrotechnics,2016,1544,796,191,0.12370466321243523,34.329780665252756
013,Firearms & Pyrotechnics,2017,1716,883,286,0.16666666666666666,56.7400742225917
013,Firearms & Pyrotechnics,2018,1614,868,224,0.13878562577447337,38.932881278896396
013,Firearms & Pyrotechnics,2019,1576,773,388,0.24619289340101522,196.14490195573194
013,Firearms & Pyrotechnics,2020,1618,961,203,0.12546353522867737,30.948186425579966
013,Firearms & Pyrotechnics,2021,1863,1073,276,0.14814814814814814,35.8162701118974
013,Firearms & Pyrotechnics,2022,1718,953,241,0.14027939464493597,37.431509958922916
013,Firearms & Pyrotechnics,2023,1740,971,318,0.18275862068965518,81.21284185493458
013,Firearms & Pyrotechnics,2024,1678,976,243,0.14481525625744934,48.79808955834532
013,Firearms & Pyrotechnics,2025,1748,1027,204,0.11670480549199085,29.684137215987935
014,Jewelry & Watches,1985,899,642,123,0.13681868743047831,50.59384979726578
014,Jewelry & Watches,1986,905,702,72,0.07955801104972375,21.867464363114678
014,Jewelry & Watches,1987,927,736,74,0.07982740021574973,23.657993620603982
014,Jewelry & Watches,1988,1074,814,77,0.07169459962756052,21.88168631163544
014,Jewelry & Watches,1989,1521,1147,114,0.07495069033530571,18.193677729408268
014,Jewelry & Watches,1990,2583,2067,88,0.034068912117692605,6.929072111361566
014,Jewelry & Watches,1991,2228,1783,81,0.036355475763016155,8.009695438180302
014,Jewelry & Watches,1992,1837,1347,125,0.06804572672836146,13.995861397411048
014,Jewelry & Watches,1993,2029,1462,139,0.06850665352390341,13.98888128057411
014,Jewelry & Watches,1994,2121,1507,106,0.04997642621404998,11.081124277309527
014,Jewelry & Watches,1995,2348,1620,233,0.09923339011925042,24.809980004005013
014,Jewelry & Watches,1996,2616,1836,130,0.04969418960244648,9.851747421186017
014,Jewelry & Watches,1997,3108,2164,181,0.058236808236808234,10.236380892751548
014,Jewelry & Watches,1998,3184,2230,160,0.05025125628140704,8.798704578167218
014,Jewelry & Watches,1999,3657,2554,179,0.04894722450095707,8.012024242598264
014,Jewelry & Watches,2000,3525,2546,136,0.03858156028368794,6.873698506111362
014,Jewelry & Watches,2001,3190,2196,180,0.05642633228840126,9.630408506205718
014,Jewelry & Watches,2002,3405,2457,146,0.042878120411160056,7.794532097351867
014,Jewelry & Watches,2003,3849,2698,160,0.04156923876331515,7.18808170288619
014,Jewelry & Watches,2004,4722,3306,293,0.062049978822532825,9.158066067598188
014,Jewelry & Watches,2005,5047,3628,210,0.04160887656033287,6.082315043818931
014,Jewelry & Watches,2006,5029,3586,180,0.03579240405647246,5.187253361800029
014,Jewelry & Watches,2007,5482,3890,180,0.032834731849689894,4.9340610063967105
014,Jewelry & Watches,2008,5096,3728,130,0.025510204081632654,4.345914793885191
014,Jewelry & Watches,2009,4580,3312,199,0.04344978165938865,6.501592265593715
014,Jewelry & Watches,2010,5417,3889,239,0.04412036182388776,5.743955751741017
014,Jewelry & Watches,2011,5849,4115,182,0.031116430159001538,4.543301982318392
014,Jewelry & Watches,2012,5870,4207,205,0.03492333901192504,4.777562694264429
014,Jewelry & Watches,2013,6208,4428,180,0.028994845360824743,4.257995170847061
014,Jewelry & Watches,2014,6328,4504,198,0.031289506953223765,4.364744174747195
014,Jewelry & Watches,2015,7363,5193,334,0.0453619448594323,7.1526109907614055
014,Jewelry & Watches,2016,8186,6250,314,0.03835817248961642,5.07740596725927
014,Jewelry & Watches,2017,8955,6914,303,0.0338358458961474,3.7536151506337445
014,Jewelry & Watches,2018,8824,6844,202,0.022892112420670897,2.489758418686695
014,Jewelry & Watches,2019,10104,7692,428,0.042359461599366585,6.452686204408436
014,Jewelry & Watches,2020,12373,9812,234,0.018912147417764487,1.8797300789387998
014,Jewelry & Watches,2021,13451,10790,271,0.02014720095160211,1.771243359170796
014,Jewelry & Watches,2022,11120,8978,232,0.020863309352517987,1.9730798095336681
014,Jewelry & Watches,2023,11027,9042,218,0.0197696562981772,1.946712673704795
014,Jewelry & Watches,2024,12220,9951,207,0.016939443535188215,1.6456347218613476
014,Jewelry & Watches,2025,11588,9333,183,0.01579219882637211,1.693901145638978
015,Musical Instruments,1985,250,126,112,0.448,474.2400000000004
015,Musical Instruments,1986,172,119,46,0.26744186046511625,143.9967550027042
015,Musical Instruments,1987,138,99,36,0.2608695652173913,140.72673808023526
015,Musical Instruments,1988,200,128,55,0.275,139.00000000000003
015,Musical Instruments,1989,185,149,31,0.16756756756756758,84.44119795471147
015,Musical Instruments,1990,239,176,48,0.200836820083682,91.56002170830341
015,Musical Instruments,1991,212,164,40,0.18867924528301888,84.9946600213599
015,Musical Instruments,1992,249,171,49,0.19678714859437751,89.83726068934371
015,Musical Instruments,1993,317,211,58,0.1829652996845426,76.9238424106121
015,Musical Instruments,1994,306,196,62,0.20261437908496732,89.70908624887862
015,Musical Instruments,1995,407,228,129,0.31695331695331697,404.77153499266524
015,Musical Instruments,1996,375,253,71,0.18933333333333333,78.0088888888889
015,Musical Instruments,1997,466,282,87,0.18669527896995708,70.27206248042883
015,Musical Instruments,1998,412,281,69,0.16747572815533981,65.51041568479592
015,Musical Instruments,1999,511,348,72,0.14090019569471623,52.19802313869814
015,Musical Instruments,2000,580,354,121,0.20862068965517241,84.42330558858502
015,Musical Instruments,2001,441,296,72,0.16326530612244897,60.520050801877815
015,Musical Instruments,2002,523,336,84,0.16061185468451242,59.48180997261717
015,Musical Instruments,2003,494,350,57,0.11538461538461539,42.28884262977595
015,Musical Instruments,2004,657,438,99,0.1506849315068493,53.955876186438516
015,Musical Instruments,2005,728,471,110,0.1510989010989011,50.64303828040092
015,Musical Instruments,2006,771,487,107,0.13878080415045396,43.51987833948198
015,Musical Instruments,2007,723,492,99,0.13692946058091288,41.14942924536423
015,Musical Instruments,2008,727,504,86,0.11829436038514443,40.84922492427095
015,Musical Instruments,2009,593,426,76,0.1281618887015177,41.94523516347266
015,Musical Instruments,2010,715,457,128,0.17902097902097902,63.240256247249256
015,Musical Instruments,2011,754,525,91,0.1206896551724138,36.375405441535506
015,Musical Instruments,2012,750,506,82,0.10933333333333334,36.26666666666667
015,Musical Instruments,2013,748,525,72,0.0962566844919786,30.491292287454602
015,Musical Instruments,2014,778,536,97,0.12467866323907455,40.08035897198671
015,Musical Instruments,2015,809,562,95,0.11742892459826947,36.13550278770507
015,Musical Instruments,2016,935,628,133,0.14224598930481283,42.449026280419794
015,Musical Instruments,2017,1065,731,152,0.14272300469483568,39.965615287971964
015,Musical Instruments,2018,1016,714,144,0.14173228346456693,42.043834087668166
015,Musical Instruments,2019,1361,826,321,0.23585598824393827,242.27442219788043
015,Musical Instruments,2020,1700,1303,158,0.09294117647058824,19.238754325259514
015,Musical Instruments,2021,1670,1209,206,0.12335329341317365,26.71304098390046
015,Musical Instruments,2022,1123,888,97,0.08637577916295637,22.004093157797495
015,Musical Instruments,2023,1218,976,127,0.10426929392446634,31.70828378913991
015,Musical Instruments,2024,1261,1035,84,0.06661379857256146,16.017648971367592
015,Musical Instruments,2025,1101,902,67,0.06085376930063579,15.698716631977698
016,"Paper, Print & Office",1985,4731,3466,160,0.033819488480236734,5.6084342487372085
016,"Paper, Print & Office",1986,5070,3581,193,0.03806706114398422,5.673626429202214
016,"Paper, Print & Office",1987,5390,3890,163,0.030241187384044528,4.818240333745236
016,"Paper, Print & Office",1988,5823,4214,184,0.03159883221707024,4.5574217892538815
016,"Paper, Print & Office",1989,7197,4900,369,0.051271363067944976,6.537275298175224
016,"Paper, Print & Office",1990,10262,7195,240,0.023387253946599105,2.953223858812577
016,"Paper, Print & Office",1991,9862,6772,293,0.02970999797201379,3.504044312835318
016,"Paper, Print & Office",1992,10421,6921,321,0.030803185874676134,3.680480243508211
016,"Paper, Print & Office",1993,12502,8095,624,0.04991201407774756,7.149583950106619
016,"Paper, Print & Office",1994,12531,8333,306,0.02441943978932248,2.930407157323495
016,"Paper, Print & Office",1995,13739,9030,438,0.03188004949414077,3.2774401537918068
016,"Paper, Print & Office",1996,15262,9886,398,0.026077840387891495,2.8057519623906795
016,"Paper, Print & Office",1997,16149,10543,365,0.02260201870084835,2.398287963281259
016,"Paper, Print & Office",1998,16458,10831,311,0.01889658524729615,2.1573785899350497
016,"Paper, Print & Office",1999,20078,13039,417,0.020769000896503634,2.0695262180057794
016,"Paper, Print & Office",2000,19762,12983,423,0.021404716121850017,2.039552529160362
016,"Paper, Print & Office",2001,17076,10554,1620,0.09486999297259312,35.159943330797724
016,"Paper, Print & Office",2002,15598,10507,350,0.022438774201820746,2.2703881621456494
016,"Paper, Print & Office",2003,16276,11110,428,0.026296387318751537,2.4784437004315034
016,"Paper, Print & Office",2004,17986,12139,543,0.030190147892805514,2.779939953297009
016,"Paper, Print & Office",2005,18825,12623,454,0.02411686586985392,2.26324449876457
016,"Paper, Print & Office",2006,18480,12682,340,0.0183982683982684,1.7067708626150189
016,"Paper, Print & Office",2007,19757,13397,413,0.020903983398289215,1.804047024769997
016,"Paper, Print & Office",2008,18191,12726,298,0.016381727227749988,1.6361123592675855
016,"Paper, Print & Office",2009,15247,10877,304,0.019938348527579197,1.9466943510362622
016,"Paper, Print & Office",2010,15230,10822,276,0.018122127380170716,1.8882281704604686
016,"Paper, Print & Office",2011,15497,10999,308,0.019874814480221978,1.8719003949620308
016,"Paper, Print & Office",2012,15014,10690,280,0.018649260690022644,1.874454940142098
016,"Paper, Print & Office",2013,14529,10444,247,0.01700048179503063,1.79244256058196
016,"Paper, Print & Office",2014,14311,10222,229,0.016001677031653973,1.8126047006504304
016,"Paper, Print & Office",2015,15331,11099,253,0.016502511251712218,1.6921832150631018
016,"Paper, Print & Office",2016,15555,11221,259,0.016650594664095145,1.662478440217058
016,"Paper, Print & Office",2017,16995,12431,327,0.019240953221535746,1.6680052567249546
016,"Paper, Print & Office",2018,18260,13298,277,0.015169769989047097,1.4584875397237662
016,"Paper, Print & Office",2019,18860,13923,456,0.024178154825026513,2.4754034021966853
016,"Paper, Print & Office",2020,24822,19330,262,0.010555152687132382,0.8907511401410092
016,"Paper, Print & Office",2021,25846,20140,301,0.011645902654182465,0.8959669445860763
016,"Paper, Print & Office",2022,21898,17092,305,0.013928212622157274,1.0549663493929264
016,"Paper, Print & Office",2023,22544,17844,258,0.01144428672817601,0.9916338669437726
016,"Paper, Print & Office",2024,24412,19586,298,0.012207111256758971,0.8890406640776346
016,"Paper, Print & Office",2025,25774,20613,248,0.009622099790486538,0.7780531671249834
017,Rubber & Insulators,1985,822,599,115,0.13990267639902676,56.26890676706864
017,Rubber & Insulators,1986,641,509,57,0.08892355694227769,27.96430109934507
017,Rubber & Insulators,1987,742,584,55,0.07412398921832884,23.539497678743977
017,Rubber & Insulators,1988,774,610,57,0.07364341085271318,23.20239836014128
017,Rubber & Insulators,1989,889,683,54,0.06074240719910011,19.77677424742605
017,Rubber & Insulators,1990,1022,827,53,0.05185909980430528,15.567495528892731
017,Rubber & Insulators,1991,976,752,63,0.06454918032786885,19.085091373286755
017,Rubber & Insulators,1992,884,695,53,0.05995475113122172,19.169345426997815
017,Rubber & Insulators,1993,1050,769,78,0.07428571428571429,20.17233560090703
017,Rubber & Insulators,1994,1014,762,86,0.08481262327416174,22.855564503265914
017,Rubber & Insulators,1995,1115,801,129,0.11569506726457399,62.104606969776206
017,Rubber & Insulators,1996,1261,921,85,0.06740681998413957,17.2879925489947
017,Rubber & Insulators,1997,1376,1005,101,0.07340116279069768,17.70382639264467
017,Rubber & Insulators,1998,1479,1091,85,0.05747126436781609,14.459818573392381
017,Rubber & Insulators,1999,1521,1131,95,0.062458908612754764,14.822076724671168
017,Rubber & Insulators,2000,1548,1171,81,0.05232558139534884,12.811396216840603
017,Rubber & Insulators,2001,1534,1119,85,0.05541069100391134,13.828237481917903
017,Rubber & Insulators,2002,1617,1122,83,0.051329622758194186,14.07815614017575
017,Rubber & Insulators,2003,1565,1134,101,0.0645367412140575,14.833263583378416
017,Rubber & Insulators,2004,1641,1156,104,0.06337599024984765,15.548403364277886
017,Rubber & Insulators,2005,1891,1317,100,0.05288207297726071,12.480840385907698
017,Rubber & Insulators,2006,1874,1304,94,0.05016008537886873,12.403627007331696
017,Rubber & Insulators,2007,2233,1503,109,0.048813255709807435,11.509561519599046
017,Rubber & Insulators,2008,2209,1489,120,0.05432322317790855,12.068411849053247
017,Rubber & Insulators,2009,1930,1368,99,0.05129533678756477,11.919783081425004
017,Rubber & Insulators,2010,2001,1364,119,0.059470264867566215,13.419077567662944
017,Rubber & Insulators,2011,2035,1394,112,0.055036855036855035,12.414201111989806
017,Rubber & Insulators,2012,1987,1399,111,0.05586311021640664,12.185395306026667
017,Rubber & Insulators,2013,2111,1408,137,0.06489815253434392,15.589092437461304
017,Rubber & Insulators,2014,2090,1458,99,0.04736842105263158,10.970444815823813
017,Rubber & Insulators,2015,2167,1498,109,0.050299953853253344,11.43766388004487
017,Rubber & Insulators,2016,2449,1629,152,0.0620661494487546,12.35660725013218
017,Rubber & Insulators,2017,2765,1875,168,0.060759493670886074,11.477752453328712
017,Rubber & Insulators,2018,2564,1847,126,0.04914196567862714,10.11545922055291
017,Rubber & Insulators,2019,2986,1961,327,0.10951105157401206,54.1935148128193
017,Rubber & Insulators,2020,3187,2268,157,0.04926262943206777,8.950504820877171
017,Rubber & Insulators,2021,3343,2418,202,0.06042476817230033,9.369478228960126
017,Rubber & Insulators,2022,2945,2144,137,0.046519524617996605,8.32812081136628
017,Rubber & Insulators,2023,3131,2330,143,0.04567230916640051,8.777780962691525
017,Rubber & Insulators,2024,3432,2584,124,0.03613053613053613,6.301245374671949
017,Rubber & Insulators,2025,3137,2378,80,0.025502072043353523,6.010709122427322
018,Leather & Luggage,1985,813,577,130,0.15990159901599016,61.62164942682637
018,Leather & Luggage,1986,809,610,61,0.0754017305315204,23.08699564998831
018,Leather & Luggage,1987,770,622,61,0.07922077922077922,22.8031708551189
018,Leather & Luggage,1988,851,662,56,0.06580493537015276,20.67105679224414
018,Leather & Luggage,1989,1118,838,78,0.06976744186046512,18.75314019092361
018,Leather & Luggage,1990,1686,1299,82,0.04863582443653618,11.468390161669126
018,Leather & Luggage,1991,1398,1083,80,0.05722460658082976,13.600054031817375
018,Leather & Luggage,1992,1478,1081,97,0.06562922868741543,16.65381847612526
018,Leather & Luggage,1993,1679,1216,101,0.06015485407980941,14.824190212203371
018,Leather & Luggage,1994,1815,1335,96,0.05289256198347107,12.224423043356174
018,Leather & Luggage,1995,2131,1491,188,0.08822149225715627,24.735965097912185
018,Leather & Luggage,1996,2351,1650,146,0.062101233517652066,12.051307705292425
018,Leather & Luggage,1997,2649,1847,168,0.06342015855039637,11.384881236835032
018,Leather & Luggage,1998,2658,1960,113,0.04251316779533484,8.294451323460384
018,Leather & Luggage,1999,3123,2237,171,0.05475504322766571,8.988910123099982
018,Leather & Luggage,2000,3249,2344,133,0.04093567251461988,7.640203899184927
018,Leather & Luggage,2001,2761,1973,163,0.05903658094893155,10.702965360250746
018,Leather & Luggage,2002,3110,2257,101,0.03247588424437299,6.951954591040208
018,Leather & Luggage,2003,3444,2517,153,0.04442508710801394,7.289352385808579
018,Leather & Luggage,2004,4397,3263,174,0.03957243575164885,5.774917657639605
018,Leather & Luggage,2005,4787,3511,152,0.031752663463547104,4.975263544741521
018,Leather & Luggage,2006,5314,3823,204,0.03838916070756492,5.165270964604615
018,Leather & Luggage,2007,5969,4279,186,0.03116099849220975,4.6313447085925405
018,Leather & Luggage,2008,5824,4255,185,0.03176510989010989,4.313219833051564
018,Leather & Luggage,2009,4855,3639,140,0.028836251287332648,4.666322317336645
018,Leather & Luggage,2010,5371,3931,151,0.028113945261590022,4.30017830574084
018,Leather & Luggage,2011,5803,4224,144,0.02481475099086679,3.8221449155064247
018,Leather & Luggage,2012,6030,4516,138,0.022885572139303482,3.501563492652823
018,Leather & Luggage,2013,6332,4689,147,0.02321541377132028,3.445882878291896
018,Leather & Luggage,2014,6552,4961,116,0.017704517704517704,2.9653818573232495
018,Leather & Luggage,2015,7710,5806,153,0.019844357976653695,2.767305754481942
018,Leather & Luggage,2016,9041,7105,187,0.020683552704346863,2.3282449560819796
018,Leather & Luggage,2017,11091,8744,218,0.01965557659363448,2.0044666022671715
018,Leather & Luggage,2018,11657,9253,201,0.017242858368362358,1.7274083152077373
018,Leather & Luggage,2019,12623,9879,434,0.03438168422720431,4.366445567519278
018,Leather & Luggage,2020,14693,11754,186,0.012659089362281358,1.3242744726596518
018,Leather & Luggage,2021,16067,13130,251,0.015622082529408103,1.2507917487752565
018,Leather & Luggage,2022,13148,10581,181,0.013766352296927289,1.4436289615802647
018,Leather & Luggage,2023,13950,11413,202,0.014480286738351255,1.4175563006641743
018,Leather & Luggage,2024,14927,12053,256,0.0171501306357607,1.4121559832178328
018,Leather & Luggage,2025,13355,10697,147,0.011007113440658928,1.3629480697386025
019,Building Materials,1985,918,597,165,0.17973856209150327,60.37563899924532
019,Building Materials,1986,804,601,78,0.09701492537313433,28.186183510309153
019,Building Materials,1987,850,659,63,0.07411764705882352,22.615916955017298
019,Building Materials,1988,893,687,53,0.0593505039193729,19.599999498400525
019,Building Materials,1989,1081,741,93,0.08603145235892692,26.057689756889026
019,Building Materials,1990,1305,950,85,0.06513409961685823,17.11660134173016
019,Building Materials,1991,1286,953,85,0.0660964230171073,16.93074599285523
019,Building Materials,1992,1221,882,84,0.0687960687960688,18.130706091394057
019,Building Materials,1993,1342,948,77,0.05737704918032787,16.613324863795167
019,Building Materials,1994,1370,996,76,0.05547445255474453,15.003463157333902
019,Building Materials,1995,1602,1119,146,0.09113607990012484,35.14645394879371
019,Building Materials,1996,1618,1140,101,0.06242274412855377,14.859102097692675
019,Building Materials,1997,1950,1327,146,0.07487179487179488,15.931623931623932
019,Building Materials,1998,2017,1389,118,0.05850272682201289,13.270935275247158
019,Building Materials,1999,2180,1541,105,0.0481651376146789,10.874505513003957
019,Building Materials,2000,2381,1651,138,0.05795884082318354,11.481416738737886
019,Building Materials,2001,2276,1538,108,0.04745166959578207,11.188809028882417
019,Building Materials,2002,2496,1642,134,0.05368589743589743,11.54090133957922
019,Building Materials,2003,2644,1754,133,0.05030257186081694,10.493887911086901
019,Building Materials,2004,2856,1922,129,0.045168067226890755,9.692602531208562
019,Building Materials,2005,3312,2160,143,0.043176328502415456,8.634973978389226
019,Building Materials,2006,3467,2289,134,0.038650129795212,7.7179129039726755
019,Building Materials,2007,3535,2361,135,0.03818953323903819,7.887982170615525
019,Building Materials,2008,3448,2216,181,0.05249419953596288,9.35173421762372
019,Building Materials,2009,2904,2006,109,0.03753443526170799,8.499723000098658
019,Building Materials,2010,2800,1917,129,0.04607142857142857,9.216836734693876
019,Building Materials,2011,3014,2001,100,0.033178500331785,8.282516141219322
019,Building Materials,2012,2682,1842,136,0.05070842654735272,9.909463537678484
019,Building Materials,2013,2835,1845,181,0.0638447971781305,12.032760063330318
019,Building Materials,2014,2919,1912,132,0.045220966084275435,9.878457533488698
019,Building Materials,2015,3327,2106,174,0.05229936880072137,9.69289802111839
019,Building Materials,2016,3501,2240,206,0.0588403313339046,10.189278764030451
019,Building Materials,2017,3822,2436,192,0.05023547880690738,8.987050924705107
019,Building Materials,2018,3688,2361,215,0.058297180043383946,9.72403903614231
019,Building Materials,2019,4029,2444,472,0.117150657731447,37.72537413506359
019,Building Materials,2020,3828,2503,239,0.062434691745036575,10.510739215744081
019,Building Materials,2021,4236,2641,384,0.0906515580736544,17.425618445608976
019,Building Materials,2022,3728,2382,309,0.0828862660944206,14.298476671148851
019,Building Materials,2023,4066,2727,240,0.05902606984751599,9.370715220504568
019,Building Materials,2024,4418,2942,272,0.0615663196016297,9.199371844184075
019,Building Materials,2025,3891,2606,200,0.05140066820868671,8.564796513261893
020,Furniture,1985,1508,1155,127,0.08421750663129973,21.890324986455965
020,Furniture,1986,1513,1190,79,0.05221414408460013,12.288301999546562
020,Furniture,1987,1547,1256,75,0.04848093083387201,11.687236676780008
020,Furniture,1988,1709,1357,75,0.04388531304856641,10.398259857889308
020,Furniture,1989,2060,1642,76,0.036893203883495145,8.393816570836082
020,Furniture,1990,2965,2306,135,0.045531197301854974,9.041970828866283
020,Furniture,1991,2649,1983,131,0.04945262363155908,9.133271228799062
020,Furniture,1992,2785,2020,161,0.05780969479353681,10.839035742258638
020,Furniture,1993,3079,2193,184,0.0597596622279961,10.353112331216053
020,Furniture,1994,3088,2241,167,0.05408031088082901,9.9897816048753
020,Furniture,1995,3398,2396,243,0.07151265450264861,13.308039455401005
020,Furniture,1996,3535,2450,173,0.04893917963224894,8.220882706577385
020,Furniture,1997,4089,2736,179,0.043775984348251404,8.013793845078574
020,Furniture,1998,4357,3055,169,0.03878815698875373,6.429284794349015
020,Furniture,1999,4997,3629,178,0.035621372823694215,5.354022900031794
020,Furniture,2000,4763,3449,177,0.037161452865840855,5.689369589021399
020,Furniture,2001,4250,2939,205,0.04823529411764706,7.742006920415225
020,Furniture,2002,4635,3150,232,0.05005393743257821,7.773972483181644
020,Furniture,2003,5119,3466,232,0.04532135182652862,6.864940266547745
020,Furniture,2004,5342,3743,217,0.04062149007862224,5.852759950217551
020,Furniture,2005,5542,3947,176,0.031757488271382174,4.74966207332973
020,Furniture,2006,5813,4006,212,0.03646998107689661,5.234238769536324
020,Furniture,2007,6415,4405,199,0.031021044427123928,4.627939315553412
020,Furniture,2008,5670,4028,173,0.03051146384479718,4.528304234359496
020,Furniture,2009,5197,3683,151,0.02905522416778911,4.849158657829006
020,Furniture,2010,5661,3900,243,0.04292527821939587,5.85048404494148
020,Furniture,2011,5753,3935,214,0.037197983660698763,5.3439874279878286
020,Furniture,2012,5861,4019,237,0.04043678553147927,5.846354496818331
020,Furniture,2013,6090,4145,218,0.035796387520525455,5.098670463032618
020,Furniture,2014,6333,4361,258,0.04073898626243486,5.828674470363434
020,Furniture,2015,7105,4813,280,0.03940886699507389,6.1074433413346885
020,Furniture,2016,8343,5833,226,0.02708857725038955,3.525432253350586
020,Furniture,2017,10778,7574,311,0.02885507515308963,3.1534378205454225
020,Furniture,2018,11285,8015,342,0.03030571555161719,3.2482608628224825
020,Furniture,2019,12106,8894,434,0.03584999173963324,4.9478955497707355
020,Furniture,2020,20963,16539,249,0.011878070886800554,1.0851128795812635
020,Furniture,2021,22839,18744,318,0.013923551819256535,1.0375945745369644
020,Furniture,2022,17614,14600,236,0.013398433064607699,1.1201825751265269
020,Furniture,2023,20427,17385,241,0.011798110344152348,0.9126393003476717
020,Furniture,2024,23344,19512,333,0.01426490747087046,0.984654640596689
020,Furniture,2025,21515,17740,188,0.008738089704857076,0.8627222283401171
021,Household Utensils,1985,1296,912,162,0.125,35.87724813290657
021,Household Utensils,1986,1238,873,129,0.10420032310177706,30.2744799183633
021,Household Utensils,1987,1205,902,100,0.08298755186721991,20.695235963568127
021,Household Utensils,1988,1288,972,90,0.06987577639751552,16.781759962964394
021,Household Utensils,1989,1681,1207,116,0.06900654372397383,15.503788183077054
021,Household Utensils,1990,2388,1711,136,0.05695142378559464,11.868387161940355
021,Household Utensils,1991,2143,1591,112,0.05226318245450303,10.824290046552502
021,Household Utensils,1992,2386,1706,105,0.04400670578373848,9.868266199379025
021,Household Utensils,1993,2664,1959,111,0.041666666666666664,8.679851022193363
021,Household Utensils,1994,2727,1979,129,0.047304730473047306,8.95444635528215
021,Household Utensils,1995,3081,2165,184,0.059720869847452125,13.472655061157893
021,Household Utensils,1996,3520,2466,136,0.038636363636363635,7.165224690082645
021,Household Utensils,1997,3916,2593,201,0.05132788559754852,8.910303294621162
021,Household Utensils,1998,3917,2781,123,0.03140158284401327,6.1142331147673685
021,Household Utensils,1999,4429,3205,177,0.039963874463761574,6.012936045555778
021,Household Utensils,2000,4409,3010,255,0.057836244046269,8.83211678456626
021,Household Utensils,2001,3852,2648,170,0.044132917964693666,7.426924988866352
021,Household Utensils,2002,4074,2847,114,0.027982326951399118,5.699661803999597
021,Household Utensils,2003,4541,3134,161,0.03545474565073772,6.017745000759191
021,Household Utensils,2004,4947,3305,183,0.03699211643420255,6.164801106403437
021,Household Utensils,2005,4918,3471,169,0.034363562423749494,5.386426040996705
021,Household Utensils,2006,5018,3537,163,0.03248306098047031,4.925274194247858
021,Household Utensils,2007,5626,3907,185,0.03288304301457519,5.189581811833206
021,Household Utensils,2008,5479,3810,185,0.03376528563606498,5.0344042049284
021,Household Utensils,2009,5376,3653,222,0.041294642857142856,6.652970432964851
021,Household Utensils,2010,5702,3970,180,0.03156787092248334,4.845475647071227
021,Household Utensils,2011,5966,4118,198,0.03318806570566544,4.827894441279667
021,Household Utensils,2012,6139,4280,219,0.03567356246945757,4.822576802421164
021,Household Utensils,2013,6811,4752,181,0.026574658640434592,3.8351168354731
021,Household Utensils,2014,7515,5088,250,0.0332667997338656,4.581655053167118
021,Household Utensils,2015,8692,6144,207,0.023815002300966406,3.0088338897090567
021,Household Utensils,2016,11048,8208,226,0.02045619116582187,2.23548903317549
021,Household Utensils,2017,14394,11172,243,0.016882034180908712,1.5933413967644228
021,Household Utensils,2018,16023,12490,289,0.01803657242713599,1.4756373059791583
021,Household Utensils,2019,18947,14874,437,0.023064337362115373,2.2962554244970903
021,Household Utensils,2020,34784,28548,357,0.010263339466421342,0.6351955270915199
021,Household Utensils,2021,38584,32823,288,0.0074642338793282186,0.4709130118919689
021,Household Utensils,2022,27616,23715,200,0.007242178447276941,0.5968450872015351
021,Household Utensils,2023,29576,25812,234,0.007911820394914795,0.5654024357525043
021,Household Utensils,2024,32621,28182,224,0.006866742282578707,0.505850019828552
021,Household Utensils,2025,29334,24667,170,0.005795322833571964,0.5813010562632995
022,"Ropes, Tents & Textiles (raw)",1985,333,214,107,0.3213213213213213,270.991712433154
022,"Ropes, Tents & Textiles (raw)",1986,265,216,37,0.13962264150943396,63.93734425062297
022,"Ropes, Tents & Textiles (raw)",1987,198,176,24,0.12121212121212122,63.769003162942575
022,"Ropes, Tents & Textiles (raw)",1988,228,190,30,0.13157894736842105,62.71160357032934
022,"Ropes, Tents & Textiles (raw)",1989,246,205,32,0.13008130081300814,59.157908652257284
