row_idx,year,n_terms,dkl,survived_5y,total_competitors,live_competitors,share_neighbors_alive
343588,2007,26,0.20978212164059418,true,0,0,0.0
154956,1997,20,-0.2856023226048814,true,0,0,0.0
1065169,2019,15,0.027585852720188875,false,0,0,0.0
387712,2008,28,-0.3477799446844152,false,0,0,0.0
545917,2006,8,-0.01007268709212017,true,1,1,1.0
789325,2014,20,0.07008795666364165,false,5,2,0.4
318215,2004,96,0.11226960473756353,false,3,0,0.0
326104,2013,8,-0.4328413706722998,false,0,0,0.0
495645,2004,7,0.027357312972610792,false,140,84,0.6
705659,2012,95,0.11072669509600619,true,0,0,0.0
40425,1992,9,0.4563314567453922,true,0,0,0.0
163122,1997,7,-0.13649826377715168,false,9,6,0.6666666666666666
16537,1991,11,-0.05928977774981181,false,18,15,0.8333333333333334
1029422,2019,35,0.04835193992881681,false,0,0,0.0
185540,1998,9,-0.09914562463767407,false,1,1,1.0
663573,2011,10,-0.30901396922723023,true,1,1,1.0
637464,2010,7,0.4683375975884001,false,0,0,0.0
690319,2012,36,-0.009891674940208262,true,11,7,0.6363636363636364
773263,2014,90,0.169640066009344,false,2,0,0.0
530235,2006,8,0.10049180846307149,true,0,0,0.0
818601,2015,13,0.11228766708190374,false,3,1,0.3333333333333333
410600,2009,18,0.1115230955538351,false,0,0,0.0
759384,2014,24,-0.30812574505768797,true,117,64,0.5470085470085471
207932,1999,14,-0.1716982353203127,true,1,0,0.0
933114,2017,23,-0.0537033772529707,false,0,0,0.0
259306,2000,31,0.0029168594012185523,false,0,0,0.0
767789,2014,41,-0.15743624419273772,true,1,1,1.0
604922,2017,3,0.16389724903417857,true,1,1,1.0
471691,2003,32,-0.07479762333475648,true,0,0,0.0
300827,2002,15,0.20113461634907104,false,0,0,0.0
549391,2006,21,-0.3573533835056253,true,3,3,1.0
707598,2012,172,0.15487609579743067,false,6,4,0.6666666666666666
950159,2017,172,0.03430212772995622,true,0,0,0.0
873843,2016,63,-0.037974610786927876,false,1,0,0.0
614116,2019,86,0.043103190508452016,true,0,0,0.0
619175,2019,17,0.06911358004435275,false,1,0,0.0
621741,2010,34,0.30019746676019565,false,0,0,0.0
878151,2016,6,-0.11174110639899126,true,0,0,0.0
652861,2011,21,0.03807687162073137,false,12,1,0.08333333333333333
771170,2014,17,-0.047187953719965314,true,227,126,0.5550660792951542
795245,2014,54,-0.15655749310398193,false,2,2,1.0
747037,2013,64,-0.007092186334244133,false,0,0,0.0
673429,2011,28,0.452677634771506,true,0,0,0.0
368465,2008,3,-0.09545532854516914,false,0,0,0.0
872311,2016,43,-0.07565137830086588,false,0,0,0.0
335890,2007,27,-0.12791734874370153,true,0,0,0.0
366076,2007,3,-0.062206820800740026,false,24,15,0.625
1040862,2019,24,0.002395440064608678,false,0,0,0.0
200139,1998,14,0.17155573447011996,true,0,0,0.0
877596,2016,56,-0.05178069520438111,false,0,0,0.0
474462,2003,23,0.07391638086134478,false,0,0,0.0
845461,2015,90,-0.006691982673300512,false,0,0,0.0
422197,2009,26,0.04152432535886419,true,0,0,0.0
715221,2012,213,-0.07746044319303946,true,0,0,0.0
874923,2016,3,0.0808851232023482,true,355,159,0.447887323943662
620236,2019,32,0.01891621422073886,false,2,0,0.0
362187,2007,9,-0.1470022228153498,true,20,18,0.9
549061,2005,33,-0.14098580943327033,false,7,6,0.8571428571428571
105932,1995,10,-0.17348206811587108,false,1,0,0.0
203986,1998,15,0.08505304881242992,true,1,1,1.0
594025,2015,858,-0.0727538952331277,false,0,0,0.0
638546,2010,11,0.23681575442067881,true,1142,687,0.6015761821366025
1031608,2019,159,-0.17762138355603163,false,19,11,0.5789473684210527
62084,1993,10,-0.09869677770123442,true,0,0,0.0
415856,2009,41,0.060173409634298736,true,0,0,0.0
937654,2017,42,-0.32875717662001147,false,11,6,0.5454545454545454
702062,2012,106,0.1688932668984573,true,2,2,1.0
755081,2013,228,-0.013435521403138306,true,7,2,0.2857142857142857
693176,2012,57,0.025217984906204194,true,0,0,0.0
114935,1995,25,-0.15267200848250084,false,0,0,0.0
58678,1993,7,-0.04494889528359547,true,0,0,0.0
890436,2016,15,0.0010182616938223532,false,3,2,0.6666666666666666
242663,2000,23,-0.22621258186191273,true,0,0,0.0
1057203,2019,12,0.0008865213771356295,true,1,1,1.0
519592,2005,24,0.09613651210113083,true,48,28,0.5833333333333334
30342,1991,184,0.23544558265140436,false,0,0,0.0
575960,2012,51,-0.13704353562376514,false,0,0,0.0
235110,1999,20,0.18987229593946964,false,0,0,0.0
869563,2016,35,-0.007394919849471826,true,2,0,0.0
107233,1995,13,-0.14360336955467456,true,0,0,0.0
716598,2012,41,0.2131990575336884,false,1,0,0.0
843845,2015,51,-0.24568806679106192,false,2,0,0.0
832869,2015,23,-0.09005701685542089,false,23,10,0.43478260869565216
430106,2010,20,0.05237940931677265,true,0,0,0.0
862644,2016,8,0.006814598586286635,true,30,15,0.5
847269,2015,32,-0.10856204913460665,false,7,3,0.42857142857142855
197906,1998,31,0.10570664220506654,false,3,2,0.6666666666666666
380068,2008,73,-0.07165299386836121,true,1,1,1.0
238420,2000,10,0.018062131258209213,true,6,5,0.8333333333333334
490061,2004,7,-0.02417139193948259,true,940,729,0.7755319148936171
89799,1994,6,-0.09676735474483777,true,0,0,0.0
865913,2016,36,0.001867072618858323,false,0,0,0.0
22477,1991,26,0.22514662725757884,true,4,4,1.0
800976,2014,16,0.07079192408462376,true,7,4,0.5714285714285714
585175,2014,104,-0.2215163801234814,false,3,0,0.0
693129,2012,8,-0.02421082547213338,false,100,48,0.48
766556,2014,17,-0.08000079895324053,true,161,113,0.7018633540372671
1021599,2019,24,0.27210101134431763,true,1,1,1.0
794805,2014,14,-0.13806989094785482,true,0,0,0.0
842859,2015,202,-0.019495185449760477,false,1,0,0.0
766148,2014,36,0.31529977566130185,false,1,1,1.0
234646,1999,26,-0.13715671243185312,true,1,1,1.0
983785,2018,17,-0.17920062226757505,true,80,46,0.575
16048,1991,17,0.4140422196178921,true,0,0,0.0
141573,1996,17,-0.19609870765085358,false,0,0,0.0
199239,1998,28,-0.24686644759820453,false,2,0,0.0
81501,1994,8,0.039900800375477274,false,1,0,0.0
749688,2013,22,-0.22198791286693353,true,1,0,0.0
818556,2015,31,0.3402455451994175,true,7,5,0.7142857142857143
988218,2018,36,0.1538509071006544,false,0,0,0.0
482850,2004,72,-0.14551467363759318,true,2,2,1.0
283095,2001,8,0.3866479239492975,true,0,0,0.0
13699,1990,13,0.17687776243939846,false,1,0,0.0
194424,1998,14,0.31099942941610514,false,0,0,0.0
990152,2018,101,-0.05992436728760353,true,0,0,0.0
600359,2016,13,0.025153966040022624,false,0,0,0.0
776329,2014,79,-0.08490242166960371,false,17,10,0.5882352941176471
327828,2006,37,0.29455521825339925,true,0,0,0.0
959653,2018,29,-0.05348110900616021,true,0,0,0.0
493970,2004,46,-0.10395789419026791,false,0,0,0.0
444179,2001,38,-0.44327560111620157,true,0,0,0.0
84615,1994,7,-0.505301523108816,false,3,0,0.0
14094,1990,4,0.05101441108372384,false,0,0,0.0
917855,2017,14,0.03583797568594793,true,0,0,0.0
36091,1992,27,0.07635968027165951,true,0,0,0.0
1045269,2019,171,0.03974448097518346,false,1,1,1.0
645911,2011,45,0.1331054441696944,true,1,1,1.0
993526,2018,16,0.18000907404190958,true,0,0,0.0
348981,2007,174,0.005168693019439452,true,1,0,0.0
670706,2011,7,-0.1796327683959067,true,372,202,0.543010752688172
61322,1993,134,-0.05373357887369057,false,0,0,0.0
231718,1999,47,0.14241002331597574,false,4,4,1.0
65368,1993,17,-0.20839559197403634,false,0,0,0.0
964447,2018,28,-0.0899234997075915,false,1,0,0.0
957441,2017,241,0.2793139412065955,false,69,14,0.2028985507246377
942831,2017,9,-0.08765308527631577,false,41,11,0.2682926829268293
418052,2009,43,0.3703630108135627,true,0,0,0.0
3125,1990,5,0.5053423309397722,false,0,0,0.0
1006076,2018,22,-0.06037524992049015,false,48,19,0.3958333333333333
48743,1993,6,-0.3345952141511699,false,0,0,0.0
741426,2013,11,-0.20576703820288156,true,1481,795,0.536799459824443
1058736,2019,36,-0.1420257293303342,false,0,0,0.0
963161,2018,30,-0.15950596787617144,false,1,0,0.0
323125,2007,21,0.04157414493125611,true,0,0,0.0
579524,2013,83,-0.07838513240508149,false,1,0,0.0
919031,2017,6,-0.17435427399809988,false,0,0,0.0
73674,1994,11,-0.18439699533725218,false,0,0,0.0
953601,2017,54,-0.12432307362384964,false,0,0,0.0
209057,1999,11,0.021924592679197552,false,0,0,0.0
150721,1997,10,0.2930908483571226,true,0,0,0.0
1013034,2018,21,-0.18565061871533217,true,3,3,1.0
353500,2007,39,0.11337715371114676,true,0,0,0.0
292678,2002,102,-0.24806065500300667,true,20,12,0.6
773841,2014,34,0.5377685775922778,true,81,45,0.5555555555555556
1015852,2019,77,-0.1336672152127263,false,1,0,0.0
55088,1993,14,-0.2959687318460835,false,3,2,0.6666666666666666
87589,1994,12,0.08036725617474172,false,3,1,0.3333333333333333
810946,2015,87,0.05689788654844108,false,1,0,0.0
423297,2009,3,-0.12227677566779871,false,156,88,0.5641025641025641
984451,2018,6,0.13876563135291597,true,1,1,1.0
143393,1996,34,0.06356609125197199,true,5,3,0.6
3726,1990,13,0.8521448565510434,false,0,0,0.0
343781,2007,75,-0.11219186007371285,false,0,0,0.0
988425,2018,26,0.04908457133662569,false,0,0,0.0
112062,1995,12,-0.35129202756259037,false,3,3,1.0
665280,2011,14,0.24927852708945686,true,1,1,1.0
242424,2000,83,-0.10666157772823093,true,0,0,0.0
890134,2016,9,-0.04430274401698675,false,0,0,0.0
535929,2006,21,0.1440248443703247,true,0,0,0.0
535279,2006,24,-0.2622876985346947,false,2,0,0.0
68074,1993,17,-0.10665249411952082,false,0,0,0.0
531050,2006,112,-0.1482661556236602,true,1,1,1.0
106589,1995,9,-0.037441585077305106,true,12,8,0.6666666666666666
889130,2016,79,0.08025544450775435,false,0,0,0.0
571087,2011,40,0.022736896564460096,false,0,0,0.0
100923,1995,18,-0.1244207034805731,false,0,0,0.0
1001536,2018,322,0.12217216721751534,false,2,0,0.0
485157,2004,18,-0.30354773278595193,true,1,1,1.0
198047,1998,12,-0.3667974563541776,false,4,1,0.25
514973,2005,41,0.03410552425456448,false,4,1,0.25
668757,2011,7,0.1039136565393246,true,127,63,0.49606299212598426
888329,2016,39,-0.045476927419008994,true,2,2,1.0
605725,2018,49,0.12143555318627453,false,0,0,0.0
594064,2015,156,-0.040756192301629746,false,0,0,0.0
642778,2010,27,-0.2382741197583531,true,0,0,0.0
199570,1998,15,0.03802551938887344,true,1,0,0.0
546899,2006,8,-0.15224567173298986,false,0,0,0.0
811003,2015,49,0.0464613450839213,false,7,1,0.14285714285714285
328737,2006,23,-0.09546610420553492,false,35,3,0.08571428571428572
853449,2016,11,-0.10666106488278704,true,304,167,0.5493421052631579
631499,2010,16,0.01492649034946325,true,1,1,1.0
242764,2000,22,-0.06289694408678237,true,1,1,1.0
569188,2010,69,-0.12845914206961062,false,0,0,0.0
510327,2005,91,-0.22356734448130844,false,1,0,0.0
1044064,2019,219,-0.11477154972463222,false,0,0,0.0
421830,2009,108,-0.1520481138423584,false,3,0,0.0
580392,2013,24,-0.061984419212408604,false,0,0,0.0
373028,2008,14,0.04980957072135084,false,0,0,0.0
88167,1994,38,0.125225922330368,true,1,0,0.0
155893,1997,28,0.16290728095119444,false,3,0,0.0
963691,2018,21,0.13609531429101107,true,6,1,0.16666666666666666
38056,1992,10,-0.12418784977677522,false,0,0,0.0
1001493,2018,81,0.08388660392481828,false,2,0,0.0
1027166,2019,30,0.17830788800764008,true,0,0,0.0
704190,2012,4,-0.39142402235261997,true,9,7,0.7777777777777778
122183,1996,24,-0.23218008657299016,true,0,0,0.0
270822,2001,5,-0.3339424370852786,true,2,0,0.0
604608,2017,54,0.009870526763576137,false,1,0,0.0
1051294,2019,89,0.08121383697532814,true,1,0,0.0
78908,1993,9,0.009789149761909144,false,0,0,0.0
157937,1997,19,-0.08589867547312569,false,0,0,0.0
307568,2003,5,-0.1361136117566053,false,649,391,0.6024653312788906
877815,2016,129,-0.09894700078526464,false,18,9,0.5
588717,2015,45,0.10669550310895648,false,1,0,0.0
110297,1995,13,-0.07989682842738333,true,1,1,1.0
702361,2012,126,-0.04563495158852593,true,2,2,1.0
218557,1999,25,-0.013955457689514894,true,10,9,0.9
810352,2015,223,0.06817479463069365,false,3,0,0.0
57963,1993,13,0.08505023414768242,true,0,0,0.0
478857,2004,7,-0.2263042492868843,true,5,3,0.6
1001362,2018,362,0.14689514861107167,false,2,0,0.0
36104,1992,13,0.18225252467677855,false,0,0,0.0
87595,1994,5,0.009555258374600584,true,0,0,0.0
308485,2003,15,-0.3779040314337756,true,3,1,0.3333333333333333
673035,2011,41,-0.11234266138334448,false,0,0,0.0
359360,2007,19,0.1594208722945396,true,0,0,0.0
383958,2008,16,-0.018215050090684137,false,7,5,0.7142857142857143
320012,2005,21,-0.13751300399144117,false,0,0,0.0
406475,2009,6,-0.03471067169160147,true,5,4,0.8
1013207,2018,95,-0.12073824999998894,true,3,3,1.0
126374,1996,16,0.01693678545977395,true,4,4,1.0
78450,1994,11,-0.03542070699078792,true,1,0,0.0
2489,1990,6,1.364581309910701,true,0,0,0.0
224759,1999,9,-0.022512090881787294,false,0,0,0.0
148255,1996,83,0.018873905087365195,true,15,15,1.0
365899,2007,14,0.2570926053537619,true,14,11,0.7857142857142857
745548,2013,218,-0.06145986554175309,false,5,0,0.0
1008136,2018,47,0.04769793736430117,false,0,0,0.0
1000577,2018,43,0.2757479151757547,true,0,0,0.0
998297,2018,42,-0.013446030412863408,false,0,0,0.0
743334,2013,145,0.006319626730587835,true,5,2,0.4
455920,2002,28,0.2708095361797156,true,1,0,0.0
637671,2010,33,0.08234860822024626,true,0,0,0.0
675403,2011,15,0.05169414796906224,false,0,0,0.0
584188,2014,108,-0.05089677263312575,false,0,0,0.0
887178,2016,30,-0.09862431275473149,true,0,0,0.0
841235,2015,392,0.1826651440047291,false,31,0,0.0
225552,1999,28,-0.04316743563005243,false,0,0,0.0
528346,2006,12,-0.06139588121204209,true,0,0,0.0
935335,2017,110,0.010440662033419201,false,1,1,1.0
421460,2009,24,0.11961137940267275,false,0,0,0.0
555099,2006,252,-0.26649595621062083,false,40,6,0.15
418652,2009,6,-0.10082048520226383,true,1145,699,0.6104803493449782
662015,2011,7,0.4033178207862198,false,3,2,0.6666666666666666
513486,2005,18,0.3870110347897313,true,0,0,0.0
566395,2009,137,-0.041646600524537725,false,2,0,0.0
656131,2011,67,0.04203239631799516,false,1,0,0.0
967809,2018,62,-0.11928470827663151,false,32,15,0.46875
641250,2010,44,0.467689251973872,true,115,103,0.8956521739130435
605874,2017,154,0.006500715481752017,false,27,1,0.037037037037037035
825430,2015,65,-0.2004606819596777,false,2,0,0.0
1048818,2019,71,-0.347798838908997,true,20,11,0.55
401582,2009,20,0.023626429600330567,true,3,2,0.6666666666666666
935806,2017,71,-0.04767102364017273,true,5,5,1.0
158114,1997,17,0.1796325720049401,true,7,5,0.7142857142857143
38804,1992,10,0.283841130501167,true,6,3,0.5
119847,1996,5,-0.08970232282753621,false,2,1,0.5
371345,2008,352,-0.10763776702188821,true,6,5,0.8333333333333334
73702,1994,17,-0.004600267485718845,true,1,1,1.0
648769,2011,15,-0.20437588967892317,false,0,0,0.0
493718,2004,90,0.18518988048903218,true,9,9,1.0
785646,2014,100,-0.08124233555492033,false,0,0,0.0
691743,2012,77,0.006271924778240123,true,0,0,0.0
712150,2012,20,0.37443239497328484,false,1,0,0.0
1039122,2019,33,-0.03171864240246691,true,0,0,0.0
388384,2008,11,-0.12151497507680276,true,2,2,1.0
583001,2013,388,-0.13191179666240505,false,6,0,0.0
1062538,2019,20,-0.1806424660379813,false,0,0,0.0
52484,1993,4,0.8547028661917473,false,3,2,0.6666666666666666
472843,2003,21,0.12332326373894542,true,0,0,0.0
462188,2003,14,0.03749371001247459,true,112,49,0.4375
178790,1997,5,0.1437391276474269,true,0,0,0.0
472040,2003,27,0.055113961111931786,true,0,0,0.0
128383,1996,9,0.09927244905252675,false,516,248,0.4806201550387597
116846,1995,9,-0.21162073504827017,true,0,0,0.0
913563,2017,74,-0.07696024507446175,true,379,148,0.39050131926121373
707443,2012,9,0.016091598600225687,true,95,51,0.5368421052631579
395525,2008,6,0.1672573721993409,true,1198,718,0.5993322203672788
47658,1992,19,0.8232467917439648,true,1,1,1.0
414365,2009,6,-0.3119517566818448,false,0,0,0.0
900341,2016,50,0.01678762222565755,false,0,0,0.0
348817,2007,43,0.14523293061020848,true,0,0,0.0
801481,2015,100,0.12821603308061924,true,0,0,0.0
784023,2014,11,-0.17958788152883276,true,1,1,1.0
518402,2005,19,-0.14111356627619376,true,0,0,0.0
934832,2017,21,-0.10272543853713945,true,1,1,1.0
45163,1992,63,-0.07772770399173012,true,0,0,0.0
358600,2007,21,-0.11835901011183037,false,0,0,0.0
19502,1991,13,-0.07068802676028696,true,3,1,0.3333333333333333
112485,1995,62,0.3189454569568282,false,1,0,0.0
891597,2016,183,-0.09221121721248204,true,0,0,0.0
981341,2018,14,-0.2800999453560964,false,289,130,0.44982698961937717
251076,2000,380,-0.08181085342773553,true,4,3,0.75
479363,2004,22,0.11502194907820407,true,220,207,0.9409090909090909
411653,2009,9,-0.2601418794976258,true,10,5,0.5
808103,2015,34,-0.022047899831782125,false,0,0,0.0
329267,2006,35,0.2904005266946461,true,0,0,0.0
427967,2010,74,-0.12160549578979651,true,0,0,0.0
723650,2013,11,-0.150621220196979,true,1481,795,0.536799459824443
516977,2005,9,-0.22439923158789998,true,0,0,0.0
866803,2016,17,-0.028128128088498627,false,0,0,0.0
743869,2013,51,0.15754172109000208,false,2,1,0.5
652627,2011,10,-0.14854538625498304,false,1,0,0.0
984219,2018,30,-0.08358638632562965,false,2,0,0.0
443645,2001,8,-0.1263703698677654,false,0,0,0.0
844598,2015,6,-0.05682662228299584,false,0,0,0.0
724995,2013,4,0.22572831407653204,false,37,16,0.43243243243243246
522837,2005,9,-0.036166100561292325,true,0,0,0.0
391372,2008,100,0.1204518505262211,true,2,2,1.0
514645,2005,11,-0.2720447117007918,false,4,3,0.75
88187,1994,38,-0.043074281093903544,true,0,0,0.0
967062,2018,17,-0.03207255254424801,true,0,0,0.0
70188,1994,30,0.1789879569526187,true,0,0,0.0
808266,2015,5,0.031847861262516375,false,32,12,0.375
102456,1995,26,-0.24867577796479612,false,1,0,0.0
392654,2008,23,-0.19938900773133472,true,15,11,0.7333333333333333
526543,2005,4,-0.37157023843246506,true,2,2,1.0
140863,1996,13,0.3852494639082078,false,0,0,0.0
102139,1995,34,0.003994454720436913,true,2,2,1.0
355980,2007,28,0.06157799569954392,true,1,0,0.0
631865,2010,12,0.3661002742272874,true,10,4,0.4
523659,2005,14,-0.14825481500841864,true,0,0,0.0
212610,1999,11,0.05745883408294716,false,0,0,0.0
470755,2003,15,-0.13569358801243325,true,7,1,0.14285714285714285
1021461,2019,7,0.6604600997568761,true,8,4,0.5
158170,1997,28,-0.08255001654928851,true,0,0,0.0
921102,2017,6,-0.14372395741055932,false,2,1,0.5
630079,2010,17,0.10180909515385927,true,1,1,1.0
578663,2012,290,-0.11330784500292967,false,1,0,0.0
100357,1995,11,0.05541375810806226,true,0,0,0.0
486255,2004,39,-0.12446194330331473,true,12,10,0.8333333333333334
452540,2002,9,0.21117356621927108,true,0,0,0.0
610160,2018,247,-0.10418290265398156,false,0,0,0.0
59077,1993,9,-0.33904935180146634,false,2,1,0.5
927641,2017,63,-0.13643786391429735,false,1,0,0.0
20777,1991,3,-0.5165240899951726,false,6,2,0.3333333333333333
493239,2004,90,-0.3317096301360083,true,11,8,0.7272727272727273
373412,2008,119,-0.055066476104557616,true,0,0,0.0
960904,2018,10,0.1652965758037226,true,0,0,0.0
3723,1990,7,0.7086506454116872,false,2,2,1.0
974511,2018,158,-0.08356491779170128,true,0,0,0.0
790794,2014,48,0.11162125368685372,true,211,102,0.4834123222748815
296200,2002,7,-0.27450324994900654,false,0,0,0.0
667554,2011,28,0.3080844111161607,true,0,0,0.0
386800,2008,13,0.08473236937878159,false,57,42,0.7368421052631579
199389,1998,15,0.03111595223680297,false,0,0,0.0
208061,1999,30,-0.2261965982599019,false,0,0,0.0
973812,2018,34,0.12156601477973794,true,2,0,0.0
808024,2015,82,0.026720282445831245,false,1,0,0.0
578550,2012,3,0.19801015314784376,false,2,1,0.5
460110,2002,5,-0.20251943709246767,false,0,0,0.0
397204,2008,16,-0.11654886248536744,true,2,2,1.0
911059,2017,88,0.06111619800437662,true,0,0,0.0
1058695,2019,27,-0.1809789013539307,true,7,6,0.8571428571428571
903241,2017,25,0.018068339159744262,true,11,4,0.36363636363636365
131627,1996,19,-0.39482172888707545,true,3,1,0.3333333333333333
867368,2016,12,0.19218537342282183,false,1,1,1.0
518665,2005,5,0.10042710706111091,true,0,0,0.0
597434,2016,122,-0.045800229365456246,false,2,0,0.0
532646,2006,7,-0.07931689290465016,false,3,3,1.0
73669,1994,9,0.30597826959277796,false,17,11,0.6470588235294118
1029589,2019,212,0.0927418067520609,false,0,0,0.0
810410,2015,27,0.09808661886641534,false,0,0,0.0
998584,2018,69,-0.0953144095491485,false,4,0,0.0
446028,2001,7,0.16575921268319416,true,0,0,0.0
890486,2016,137,-0.193640862252896,true,2,0,0.0
29795,1991,7,-0.26946612090338373,true,0,0,0.0
797703,2014,23,-0.029910452413332678,true,7,4,0.5714285714285714
848368,2015,302,-0.08876989518169287,true,0,0,0.0
656880,2011,4,-0.057851597557005086,false,14,10,0.7142857142857143
396393,2008,66,-0.1198311558736016,true,1,1,1.0
823317,2015,30,0.25120871094415254,false,1,0,0.0
848470,2015,24,0.0060002844002813305,true,0,0,0.0
506058,2005,11,-0.47280577670045343,false,1,1,1.0
1006540,2018,57,0.02843198631310173,true,0,0,0.0
346158,2007,117,-0.13127074430306873,true,0,0,0.0
334488,2006,42,-0.22545769658298642,false,0,0,0.0
600468,2017,25,-0.3459736175661643,true,0,0,0.0
792711,2014,18,0.018274900654509096,true,1,1,1.0
1042442,2019,218,0.281772502755945,true,3,3,1.0
497210,2004,11,-0.2907948142063681,true,1,0,0.0
593285,2015,15,-0.14510319608041655,false,0,0,0.0
221578,1999,150,-0.1121589888197203,false,0,0,0.0
538455,2006,8,-0.34556114764699686,false,29,12,0.41379310344827586
869879,2016,3,0.17660754482642727,false,0,0,0.0
417894,2009,3,0.6391508259094225,true,3,2,0.6666666666666666
767696,2014,63,-0.23072253664754516,true,5,3,0.6
188863,1998,32,-0.13457043630653054,false,0,0,0.0
90871,1994,23,-0.019060704610602386,false,0,0,0.0
569652,2010,90,0.326424291018224,false,0,0,0.0
172878,1997,13,-0.1107578986659643,true,0,0,0.0
667689,2011,3,-0.5055928207690918,true,4,3,0.75
913055,2017,103,0.2017189020802208,false,2,0,0.0
994140,2018,53,-0.18046410223693687,false,376,109,0.2898936170212766
1058894,2019,60,-0.027799006496834977,false,0,0,0.0
993642,2018,173,-0.2689652767535291,true,1,0,0.0
793961,2014,11,0.0892522820302295,true,0,0,0.0
321998,2006,3,0.2989986468725867,true,0,0,0.0
105206,1995,4,-0.062233595611770554,false,2,0,0.0
672642,2011,8,-0.014541348095726825,false,1,0,0.0
305488,2003,23,-0.11950792962483803,true,1,1,1.0
1021574,2019,5,0.011943964774717486,false,8,5,0.625
952979,2017,107,-0.09627601599729507,true,0,0,0.0
278136,2001,21,-0.4353173355708302,true,2,1,0.5
75196,1994,13,-0.18469639502105295,true,8,5,0.625
318318,2004,7,0.2698641025594366,false,0,0,0.0
989430,2018,234,-0.1358755478868927,false,0,0,0.0
720028,2013,3,0.10446258407447573,true,73,41,0.5616438356164384
311387,2003,38,0.02861256390518996,false,3,2,0.6666666666666666
60833,1993,14,-0.2665854192548238,false,0,0,0.0
313122,2004,9,-0.04735289690477362,true,0,0,0.0
752499,2013,27,0.13452761048929052,true,0,0,0.0
470336,2003,4,0.3010370652035421,true,46,20,0.43478260869565216
1062961,2019,129,0.10766935264100663,true,1,1,1.0
23955,1991,7,0.7125869614929412,true,4,2,0.5
522154,2005,13,0.13429738525041035,true,1,1,1.0
857750,2016,199,0.3817174902454754,false,2,0,0.0
965017,2018,42,0.16590987314202899,false,3,0,0.0
644890,2010,50,0.21816576738514648,true,1,1,1.0
699208,2012,82,-0.007800597943488974,false,1,1,1.0
881577,2016,106,0.07390367638889739,false,0,0,0.0
737433,2011,87,-0.00911259145999388,true,2,0,0.0
864217,2014,9,-0.03525487592247245,false,854,457,0.5351288056206089
175537,1997,17,0.05413233444210164,true,0,0,0.0
370884,2008,3,0.00816407638566563,true,157,84,0.535031847133758
549552,2003,21,-0.22607599216976038,false,0,0,0.0
484090,2004,65,-0.12779465047584448,true,0,0,0.0
805123,2015,16,0.015625836622465528,true,1,1,1.0
98759,1995,15,-0.1668176943490849,false,0,0,0.0
253009,2000,18,-0.026781248920968004,true,3,0,0.0
21174,1991,7,-0.09653092291601517,false,1,1,1.0
864053,2013,136,0.2918437359495405,false,0,0,0.0
495967,2004,5,-0.20419185622381875,true,1,1,1.0
315231,2004,171,-0.11714908225991616,true,0,0,0.0
875058,2016,40,0.1741157955839885,true,0,0,0.0
884976,2016,21,-0.019435839954550893,false,0,0,0.0
780854,2014,23,-0.16502112086941167,false,3,3,1.0
535218,2006,81,0.009841599638985343,true,0,0,0.0
816204,2015,19,0.050983174408083975,true,1,1,1.0
11195,1990,37,0.1546866267015563,true,0,0,0.0
442060,2001,16,0.2068186227020412,true,0,0,0.0
804502,2015,52,-0.054114849616316185,false,3,2,0.6666666666666666
238856,2000,44,-0.05807111180312763,true,0,0,0.0
723649,2013,13,0.3253255111842561,true,1,1,1.0
793269,2014,222,-0.02629991348036409,true,2,1,0.5
210591,1999,27,-0.04291798314353823,true,0,0,0.0
967441,2018,91,-0.02417305934787528,false,2,1,0.5
319643,2005,34,-0.13342940376103085,true,53,27,0.5094339622641509
551904,2004,130,-0.008364431348605095,false,0,0,0.0
843859,2015,18,-0.08068680553250207,true,1,1,1.0
408826,2009,59,-0.24344912939480512,true,2,2,1.0
123145,1996,12,-0.11413317898351849,false,0,0,0.0
337788,2007,32,0.08309707728925719,true,0,0,0.0
601670,2016,259,0.026660638086681843,false,0,0,0.0
559118,2007,25,-0.2740173105648269,false,2,0,0.0
272164,2001,13,0.13747155947268475,true,8,7,0.875
1051956,2019,42,0.06858411569307421,true,1,1,1.0
604594,2017,84,0.24753389220736466,false,3,0,0.0
941785,2017,114,-0.06873198969992789,true,1,1,1.0
1018945,2019,12,0.4720464851521289,false,0,0,0.0
616868,2019,140,-0.13614660787406496,false,2,0,0.0
1055736,2019,90,0.08222078417885914,true,2,2,1.0
692586,2012,46,-0.04204457218216007,true,1,1,1.0
511177,2005,174,0.09035652714034992,true,9,6,0.6666666666666666
110226,1995,11,0.17684089581708218,true,0,0,0.0
248430,2000,3,0.09473663769138074,false,578,320,0.5536332179930796
418317,2009,7,-0.19296023059976974,true,3,3,1.0
749007,2013,41,0.06027948847976816,true,0,0,0.0
370861,2008,43,0.023179183617381582,false,1,0,0.0
534255,2006,15,-0.056838283331853034,true,2,2,1.0
987285,2018,38,-0.18977156152896857,true,1,0,0.0
1024429,2019,38,-0.19958532418219654,false,0,0,0.0
840376,2015,125,-0.1340249653264638,true,2,2,1.0
119442,1996,9,0.1989288605942141,true,1,1,1.0
939377,2017,7,-0.20558910516446272,true,0,0,0.0
60597,1993,3,0.08108647416441084,true,59,27,0.4576271186440678
1002702,2018,58,-0.11323650115708439,false,9,1,0.1111111111111111
218788,1999,35,0.1811189342899402,false,3,1,0.3333333333333333
642189,2010,148,-0.01964478451847551,true,15,11,0.7333333333333333
