series,year,n,beta_lin,beta_quad,se_quad,t_quad,mean_survival
032,2005,2680,-0.07087016952478077,0.06024789972565921,0.026908694820197556,2.2389751761738137,0.6238805970149254
032,2006,2863,-0.078130801567844,-0.01850488339432351,0.01730466555738814,-1.0693580487270928,0.6360461054837583
032,2007,3413,0.020401576339059663,-0.017624536020949415,0.009763273542656084,-1.805187158174684,0.6246703779665983
032,2008,3588,0.005033487194602443,-0.002728583470574783,0.01513067847944493,-0.180334508745366,0.6321070234113713
032,2009,3200,-0.04360466290559004,0.03117331792613672,0.01964665158943723,1.5866987707409976,0.5853125
032,2010,3489,-0.09396284746809974,0.07412796229702426,0.02345406488568184,3.1605592744086612,0.6136428776153625
032,2011,3723,-0.04332560012006689,0.013497961076700529,0.02098337338699708,0.6432693555872627,0.6030083266183186
032,2012,3973,0.023609519455246288,0.0038307118776988646,0.01790842976747918,0.21390551418724868,0.5633022904606091
032,2013,4687,-0.06978159138987021,0.012319404458496242,0.01289382062184021,0.9554502749657465,0.571794324727971
032,2014,4666,0.026467890194791358,-0.0003868858227143704,0.007406334512879792,-0.05223715213531967,0.5383626232318903
032,2015,5082,0.042122609977887526,-0.045936735304073814,0.014561660576987961,-3.154635768441713,0.4818968909878001
032,2016,5215,0.11122421231665948,-0.013602075998941003,0.007784119768663907,-1.7474135037975798,0.462895493767977
032,2017,5217,0.1328418630863433,-0.025237068847743648,0.010825680379184794,-2.3312224233285628,0.48131109833237495
032,2018,5538,0.16197791030338685,0.03939732805391416,0.01258545542248191,3.1303855705958097,0.5054171180931745
032,2019,6130,0.24856503835857643,0.10731224155232517,0.014983828939320777,7.161870439585363,0.5574225122349102
032,2020,5942,0.02237029278273779,-0.0019113260488089136,0.012847151886675928,-0.1487743015470373,0.5307977112083474
032,2021,6031,0.032473041781445694,-0.006530960198577742,0.012407780713293995,-0.5263600598276462,0.5320842314707346
038,1990,1223,-0.027642390454574704,-0.0093725767408137,0.03501026586727061,-0.2677093849086038,0.508585445625511
038,1991,1106,-0.035794620357834116,-0.11990781134912769,0.043113187687788726,-2.7812327916335002,0.5072332730560579
038,1992,1431,0.06732461029136236,-0.08697136062174989,0.04118973445069386,-2.1114814596792044,0.49615653389238296
038,1993,2475,-0.09063699632726918,-0.06334939410039453,0.02988653121430258,-2.1196636587279114,0.5668686868686869
038,1994,3174,0.27173978642193813,-0.04399925555332706,0.0197169711622706,-2.2315423191124717,0.5875866414618778
038,1995,3830,0.2821959212684602,-0.10014775260070559,0.022613852419060936,-4.428602024319054,0.6088772845953002
038,1996,4515,0.21874937517251056,-0.10299834015004648,0.025600817582392,-4.023244172517669,0.6250276854928017
038,1997,4283,0.05240265358545089,-0.010227476011781372,0.027177903749029887,-0.3763158522535588,0.6425402755078217
038,1998,3570,0.027648080633586657,-0.05324494887032326,0.025731418275513923,-2.0692582235543258,0.6165266106442577
038,1999,6917,0.12895176274549447,-0.020782784099909964,0.01651892241083717,-1.2581198448075224,0.6979904582911667
038,2000,10410,0.13018029283406082,-0.018856791991829276,0.014496562536118286,-1.3007767837959825,0.7232468780019212
038,2001,4699,0.05009512989031946,-0.02899208471574641,0.014258488230438323,-2.0333210819542233,0.6069376463077251
038,2002,3585,0.07101017449968693,-0.0020393827605700464,0.017603228670403134,-0.11585276762318751,0.5567642956764296
038,2003,3475,0.12619025398429703,-0.04348395324519436,0.01733724977262534,-2.508122903890637,0.5597122302158274
038,2004,4206,-0.024722194585175526,-0.05458629226758479,0.019633207819595832,-2.7803043073329268,0.5454113171659534
038,2005,5372,0.007476705395141319,0.022238056183396665,0.017926854930441435,1.240488433117982,0.5839538346984363
038,2006,6492,-0.03743485219586149,-0.016126651960712685,0.013814828771874923,-1.1673436006347262,0.5773259396179914
038,2007,7282,-0.008312048842632905,-0.012777144150197102,0.014018458462838777,-0.9114514398332564,0.5425707223290305
038,2008,6457,-0.10723830874584392,0.015310569769019953,0.014735366667144558,1.039035547256379,0.5330648908161685
038,2009,5531,0.0006379068401901003,0.02322821806309051,0.014137003700384574,1.6430792942678953,0.4706201410233231
038,2010,5700,-0.0645695680624806,0.015732710027661797,0.01617774412080358,0.9724909672313647,0.5080701754385964
038,2011,6532,-0.04741145558971042,0.011448442485659335,0.013691136932206872,0.836193702710558,0.46356399265156156
038,2012,6408,-0.09782690800889084,-0.010950151472635849,0.015229539190791739,-0.7190074062947786,0.45318352059925093
038,2013,6294,-0.1576327281824906,0.005709550600007438,0.01477672442148607,0.386388108565216,0.44312043215761043
038,2014,6706,-0.11517168161133313,-0.006596189468230813,0.012947253892907191,-0.5094662947672911,0.4410975246048315
038,2015,6716,-0.07315682908467666,-0.00868428195964527,0.011859654448109188,-0.7322542151327036,0.39621798689696247
038,2016,6653,-0.13231363839387272,0.05749539243964571,0.012150119274986024,4.732084610725917,0.40087178716368554
038,2017,7031,-0.1203395481347937,0.059572120825213695,0.011714040135164082,5.085531561940415,0.3906983359408335
038,2018,6828,-0.08079468836045485,0.06001244139776645,0.01295550563682806,4.6321960006849645,0.38517867603983597
038,2019,6511,0.04826263171103711,0.050438420361648605,0.014834676022759393,3.40003518002455,0.3910305636614959
038,2020,7222,0.031183597672341145,0.027697654208628648,0.013466301857188046,2.0568122192986626,0.4214898919966768
038,2021,8192,0.029019504348041993,0.030495164718837633,0.009034454351798255,3.37542960884713,0.4290771484375
