outcome,axis,bin,n,rate,mid,lo,hi
renewed,$\Delta$KL,0,35796,0.8441166610794503,-0.7121567979771698,0.8403219008540841,0.8478375685442388
renewed,$\Delta$KL,1,35795,0.8498952367649113,-0.35229690213756115,0.8461575004859113,0.8535578780139338
renewed,$\Delta$KL,2,35795,0.8459282022628859,-0.26248912247824085,0.8421510830082226,0.8496310778983471
renewed,$\Delta$KL,3,35795,0.8444754854029892,-0.20693448720014593,0.8406841623062191,0.8481928766647848
renewed,$\Delta$KL,4,35795,0.8427713367788797,-0.16496292041501745,0.8389634977110875,0.8465056097585798
renewed,$\Delta$KL,5,35795,0.838077943846906,-0.1303869018071148,0.8342254179397324,0.8418579109688769
renewed,$\Delta$KL,6,35796,0.8425243043915521,-0.09988682813363377,0.8387141378980524,0.8462609598688605
renewed,$\Delta$KL,7,35795,0.8386925548260931,-0.07195843923765477,0.8348458149736273,0.8424666039846442
renewed,$\Delta$KL,8,35795,0.8353401313032547,-0.04594953435109645,0.8314620675950537,0.8391462238196048
renewed,$\Delta$KL,9,35795,0.8420449783489314,-0.02034464140201874,0.8382301471893093,0.8457863993125753
renewed,$\Delta$KL,10,35795,0.8426316524654281,0.005433444544948936,0.8388224665700976,0.8463673022519191
renewed,$\Delta$KL,11,35795,0.8493364995111049,0.03172905826679187,0.845593162891303,0.8530048610179398
renewed,$\Delta$KL,12,35795,0.8432183265819249,0.059420304085831904,0.8394148044059584,0.8469481867361908
renewed,$\Delta$KL,13,35796,0.856855514582635,0.08961374280293734,0.8531891081055059,0.8604453343440943
renewed,$\Delta$KL,14,35795,0.8594496438050007,0.12341176832603552,0.8558104890452957,0.8630116529538464
renewed,$\Delta$KL,15,35795,0.8619639614471295,0.1636452754912245,0.8583516661100469,0.8654985715468052
renewed,$\Delta$KL,16,35795,0.8658192484983936,0.21424003775861136,0.8622489154511433,0.8693110688808637
renewed,$\Delta$KL,17,35795,0.8720212320156446,0.2856408451419236,0.8685204585802652,0.8754421617074258
renewed,$\Delta$KL,18,35795,0.8800111747450762,0.4113666015161719,0.8766039782063658,0.8833368127269364
renewed,$\Delta$KL,19,35796,0.9039557492457257,1.1575454286422633,0.9008598109279778,0.9069649924085822
renewed,Prospective KL,0,35797,0.9016956728217448,3.20688867296874,0.8985681868582512,0.9047369510857685
renewed,Prospective KL,1,35796,0.8817186277796402,3.8134175153880205,0.8783320876660579,0.8850232451687108
renewed,Prospective KL,2,35793,0.8720420193892661,4.120164007195324,0.8685413845847331,0.875462801527597
renewed,Prospective KL,3,35795,0.8700097779019416,4.35635335812476,0.8664861596817668,0.8734539840797564
renewed,Prospective KL,4,35795,0.8610420449783489,4.554058446277201,0.8574198553591333,0.864586747223225
renewed,Prospective KL,5,35795,0.8591144014527169,4.734433420858061,0.8554716950854374,0.8626800341593436
renewed,Prospective KL,6,35796,0.8479159682646106,4.902149574914607,0.844158525696201,0.8515987426823273
renewed,Prospective KL,7,35795,0.8425757787400475,5.065062595347563,0.8387660544067018,0.8463119789562549
renewed,Prospective KL,8,35795,0.8443916748149183,5.223192077889731,0.8405995357808985,0.8481099000015152
renewed,Prospective KL,9,35795,0.8376030171811706,5.380373178153405,0.8337460336365632,0.8413875438700342
renewed,Prospective KL,10,35795,0.8343064673837128,5.539998523851074,0.8304188612021071,0.8381223242199374
