outcome,axis,bin,n,rate,mid,lo,hi
in_sec,$KL_{\mathrm{retr}}$,8,503004,0.04466366072635605,4.699803685318369,0.044096275032388776,0.045238001461323826
in_sec,$KL_{\mathrm{retr}}$,9,503004,0.044089112611430524,4.865224509857526,0.043525244263558575,0.04465994477624583
in_sec,$KL_{\mathrm{retr}}$,10,503003,0.045429152510024794,5.031813642981548,0.044857120082620106,0.04600812829971919
in_sec,$KL_{\mathrm{retr}}$,11,503004,0.04512886577442724,5.202028102801721,0.044558651104974506,0.04570602837909975
in_sec,$KL_{\mathrm{retr}}$,12,503004,0.04443304625808145,5.377382378205545,0.04386706923543533,0.04500598184425185
in_sec,$KL_{\mathrm{retr}}$,13,503003,0.04400967787468464,5.563469135917648,0.043446297327483015,0.04458002346600338
in_sec,$KL_{\mathrm{retr}}$,14,503004,0.04324220085724964,5.764309770136891,0.042683565455495835,0.04380781301211172
in_sec,$KL_{\mathrm{retr}}$,15,503003,0.04343115249809643,5.986977295057609,0.04287134399277804,0.04399793488424309
in_sec,$KL_{\mathrm{retr}}$,16,503004,0.04325412919181557,6.244889241248231,0.04269541968159461,0.0438198152729453
in_sec,$KL_{\mathrm{retr}}$,17,503003,0.04304745697341766,6.562894275535544,0.042490032583045234,0.04361186110539242
in_sec,$KL_{\mathrm{retr}}$,18,503004,0.040951960620591484,7.000833890374847,0.04040777609688583,0.04150315687971052
in_sec,$KL_{\mathrm{retr}}$,19,503004,0.03772733417626897,7.955027282400629,0.037204295305612256,0.03825743403693879
