outcome,axis,bin,n,rate,mid,lo,hi
survived_5y,Retrospective KL,18,503119,0.5242636433925175,7.000931695493924,0.5228834644398853,0.5256434518145169
survived_5y,Retrospective KL,19,503114,0.546866117818228,7.955088193675249,0.5454902143315251,0.5482413056043004
in_sec,ΔKL,0,503117,0.05784737943659228,-0.4756279727866672,0.05720565358346797,0.05849585743896867
in_sec,ΔKL,1,503116,0.05372717226246035,-0.27131936543815044,0.053107516719855016,0.054353642887888035
in_sec,ΔKL,2,503117,0.049223142926993126,-0.20662304479967702,0.04862879149178027,0.04982437821288737
in_sec,ΔKL,3,503115,0.047070749232282875,-0.16483167809200172,0.04648896727408509,0.047659447938039605
in_sec,ΔKL,4,503116,0.045446775693875764,-0.132862880202485,0.04487470070107741,0.04602579222036893
in_sec,ΔKL,5,503116,0.04421644312643605,-0.10644416022923334,0.04365185548025672,0.04478799109485796
in_sec,ΔKL,6,503116,0.04321468607637205,-0.08350006134976809,0.04265628344100553,0.043780064331926355
in_sec,ΔKL,7,503116,0.04169018675613576,-0.0627066842709722,0.04114135579825454,0.0422460166150063
in_sec,ΔKL,8,503116,0.04081166172413519,-0.043224651358291996,0.040268437305384874,0.041361898459929936
in_sec,ΔKL,9,503118,0.04116131802082215,-0.024439804645300548,0.04061585512625395,0.04171378786493992
in_sec,ΔKL,10,503115,0.039996819812567704,-0.005701687681600316,0.039458856483870486,0.040541807915814757
in_sec,ΔKL,11,503116,0.040809674110940615,0.013544358105821315,0.04026646245391941,0.04135989811535932
in_sec,ΔKL,12,503116,0.041042224854705475,0.03380124113675629,0.040497522459968294,0.04159393604553145
in_sec,ΔKL,13,503116,0.040889178638723475,0.055725314839226936,0.0403454567871197,0.04143991162360212
in_sec,ΔKL,14,503116,0.040750045715103475,0.08032730625171544,0.040207217073915974,0.04129988761428045
in_sec,ΔKL,15,503117,0.0403822570098009,0.10909991730601215,0.03984179839961096,0.040929734480572556
in_sec,ΔKL,16,503115,0.039933216063921764,0.14507165587652052,0.03939566598162399,0.040477791892071346
in_sec,ΔKL,17,503116,0.03921560832889433,0.1950536754404996,0.03868274721279259,0.0397555061355524
in_sec,ΔKL,18,503116,0.03662177310997861,0.2777806856646102,0.036106273999275545,0.037144348521988974
in_sec,ΔKL,19,503117,0.03494018289980263,0.5713161216589416,0.034436310758558256,0.03545115700799273
in_sec,Prospective KL,0,503117,0.04405535889266314,2.6269343261177878,0.04349176091134992,0.044625919642315305
in_sec,Prospective KL,1,503116,0.04133639160750205,3.2077142302409283,0.040789810342141,0.04188997717669813
