cls,class_name,year,n_total,n_debuts,debut_share,single_share,midtier_share,heavy_share,top10_share
009,Software & Electronics,2021,83308,44135,0.5297810534402458,0.5484107168579249,0.3926393623661593,0.058949920775915876,0.008870696691794305
009,Software & Electronics,2022,75325,37123,0.4928377032857617,0.5170660471291072,0.41030202456023895,0.07263192831065383,0.010766677729837372
009,Software & Electronics,2023,67960,34096,0.5017068864037669,0.5494849911712772,0.3888022366097705,0.06171277221895233,0.011668628605061801
009,Software & Electronics,2024,72718,37540,0.5162408207046398,0.5715228691658186,0.37457025770785773,0.053906873126323605,0.010093786957837124
009,Software & Electronics,2025,80745,42842,0.5305839370858877,0.5639977707597994,0.38243854108613534,0.053563688154065266,0.010031580902842282
010,Medical Devices,1985,1194,566,0.474036850921273,0.5469011725293133,0.3525963149078727,0.10050251256281408,0.12646566164154105
010,Medical Devices,1986,1224,525,0.42892156862745096,0.545751633986928,0.4117647058823529,0.042483660130718956,0.07761437908496732
010,Medical Devices,1987,1400,614,0.43857142857142856,0.5442857142857143,0.4228571428571429,0.032857142857142856,0.07071428571428572
010,Medical Devices,1988,1625,678,0.41723076923076924,0.5433846153846154,0.4135384615384615,0.043076923076923075,0.06276923076923077
010,Medical Devices,1989,1947,803,0.4124293785310734,0.519774011299435,0.42013353877760656,0.060092449922958396,0.06882383153569595
010,Medical Devices,1990,2619,1320,0.5040091638029782,0.5131729667812142,0.44978999618174875,0.037037037037037035,0.047346315387552504
010,Medical Devices,1991,2755,1151,0.4177858439201452,0.4751361161524501,0.42903811252268603,0.09582577132486389,0.05662431941923775
010,Medical Devices,1992,3115,1267,0.4067415730337079,0.4593900481540931,0.4420545746388443,0.0985553772070626,0.06773675762439807
010,Medical Devices,1993,3288,1319,0.4011557177615572,0.4559002433090024,0.4692822384428224,0.07481751824817519,0.05018248175182482
010,Medical Devices,1994,3200,1263,0.3946875,0.471875,0.4528125,0.0753125,0.0521875
010,Medical Devices,1995,3453,1366,0.3955980306979438,0.439907326962062,0.46481320590790615,0.09527946713003185,0.07124239791485665
010,Medical Devices,1996,3759,1443,0.383878691141261,0.4426709231178505,0.48071295557329075,0.07661612130885874,0.04948124501197127
010,Medical Devices,1997,4213,1635,0.3880845003560408,0.42155233800142417,0.48279136007595536,0.09565630192262047,0.049370994540707334
010,Medical Devices,1998,4156,1613,0.3881135707410972,0.45476419634263715,0.4456207892204042,0.09961501443695861,0.053176130895091434
010,Medical Devices,1999,4810,2066,0.42952182952182955,0.47484407484407487,0.4627858627858628,0.062370062370062374,0.03596673596673597
010,Medical Devices,2000,5152,2096,0.40683229813664595,0.4481754658385093,0.4889363354037267,0.06288819875776397,0.03299689440993789
010,Medical Devices,2001,4922,1843,0.3744412840308818,0.4276716781796018,0.4744006501422186,0.0979276716781796,0.04063388866314506
010,Medical Devices,2002,4794,1767,0.3685857321652065,0.44910304547350854,0.476011681268252,0.07488527325823946,0.041718815185648725
010,Medical Devices,2003,5175,1865,0.36038647342995167,0.4123671497584541,0.49526570048309176,0.0923671497584541,0.049468599033816424
010,Medical Devices,2004,5739,2117,0.36887959574838824,0.42080501829587036,0.461927165011326,0.11726781669280363,0.058895277922983096
010,Medical Devices,2005,6108,2355,0.3855599214145383,0.433366077275704,0.4718402095612312,0.09479371316306483,0.04895219384413883
010,Medical Devices,2006,6188,2310,0.3733031674208145,0.42501616031027795,0.47737556561085975,0.09760827407886231,0.033451842275371686
010,Medical Devices,2007,6650,2531,0.3806015037593985,0.418796992481203,0.48857142857142855,0.09263157894736843,0.04030075187969925
010,Medical Devices,2008,6595,2457,0.3725549658832449,0.4301743745261562,0.4915845337376801,0.07824109173616375,0.0354814253222138
010,Medical Devices,2009,6285,2299,0.3657915672235481,0.4276849642004773,0.483054892601432,0.0892601431980907,0.04009546539379475
010,Medical Devices,2010,6807,2509,0.3685911561627736,0.42426913471426475,0.4842074335243132,0.09152343176142207,0.03276039371235493
010,Medical Devices,2011,6913,2684,0.38825401417618977,0.4290467235642991,0.4942861275857081,0.07666714884999276,0.02849703457254448
010,Medical Devices,2012,7272,2680,0.36853685368536854,0.4389438943894389,0.4746974697469747,0.08635863586358636,0.03355335533553355
010,Medical Devices,2013,7349,2753,0.37460879031160704,0.44196489318274595,0.4796570962035651,0.07837801061368893,0.028983535174853723
010,Medical Devices,2014,7633,2953,0.38687278920476875,0.43272631992663435,0.4914188392506223,0.07585484082274335,0.030394340364208045
010,Medical Devices,2015,8537,3501,0.41009722384912733,0.4423099449455312,0.4737027058685721,0.08398734918589669,0.02694154855335598
010,Medical Devices,2016,9392,4001,0.4260008517887564,0.46443781942078366,0.46337308347529815,0.07218909710391823,0.02619250425894378
010,Medical Devices,2017,10617,4664,0.43929546952999904,0.49599698596590375,0.43063012150324953,0.07337289253084675,0.025148346990675332
010,Medical Devices,2018,11531,5284,0.4582429971381493,0.5026450437949874,0.43873037897840605,0.058624577226606536,0.022461191570548954
010,Medical Devices,2019,12231,5732,0.4686452456871883,0.5077262693156733,0.4250674515575178,0.06720627912680893,0.03499305044558908
010,Medical Devices,2020,22960,12272,0.5344947735191637,0.5780923344947735,0.38249128919860625,0.03941637630662021,0.010844947735191637
010,Medical Devices,2021,17000,8207,0.48276470588235293,0.5448823529411765,0.39335294117647057,0.061764705882352944,0.015352941176470588
010,Medical Devices,2022,13370,6140,0.45923709798055345,0.5408376963350785,0.4099476439790576,0.049214659685863874,0.017576664173522813
010,Medical Devices,2023,13588,6712,0.4939652634677657,0.5618192522814248,0.39247865763909334,0.045702090079481894,0.022225493082131294
010,Medical Devices,2024,14195,6888,0.4852412821415992,0.5840084536808735,0.3692145121521663,0.0467770341669602,0.014441704825642832
010,Medical Devices,2025,14385,6780,0.47132429614181437,0.5620437956204379,0.38748696558915535,0.05046923879040667,0.019117135905457074
011,"Lighting, HVAC & Appliances",1985,1480,721,0.4871621621621622,0.606081081081081,0.31554054054054054,0.07837837837837838,0.09864864864864865
011,"Lighting, HVAC & Appliances",1986,1438,694,0.48261474269819193,0.6585535465924895,0.32684283727399166,0.014603616133518776,0.050764951321279554
011,"Lighting, HVAC & Appliances",1987,1487,717,0.4821788836583726,0.6294552790854069,0.3456624075319435,0.02488231338264963,0.05648957632817754
011,"Lighting, HVAC & Appliances",1988,1488,625,0.4200268817204301,0.6263440860215054,0.35551075268817206,0.018145161290322582,0.05510752688172043
011,"Lighting, HVAC & Appliances",1989,1973,831,0.42118601115053217,0.5575266092245311,0.36898124683223515,0.07349214394323365,0.07754688291941206
011,"Lighting, HVAC & Appliances",1990,2457,1296,0.5274725274725275,0.6011396011396012,0.3707773707773708,0.028083028083028084,0.04884004884004884
011,"Lighting, HVAC & Appliances",1991,2320,1106,0.47672413793103446,0.6008620689655172,0.3612068965517241,0.03793103448275862,0.052155172413793104
011,"Lighting, HVAC & Appliances",1992,2470,1046,0.4234817813765182,0.5647773279352226,0.4040485829959514,0.031174089068825912,0.044534412955465584
011,"Lighting, HVAC & Appliances",1993,2533,1106,0.43663639952625344,0.5752072641136992,0.3841294907224635,0.04066324516383735,0.04776944334780892
011,"Lighting, HVAC & Appliances",1994,2722,1206,0.44305657604702425,0.5613519470977223,0.39603232916972814,0.0426157237325496,0.04922850844966936
011,"Lighting, HVAC & Appliances",1995,3028,1271,0.41974900924702774,0.5320343461030383,0.3890356671070013,0.07892998678996037,0.07232496697490093
011,"Lighting, HVAC & Appliances",1996,3077,1289,0.4189145271368216,0.5281117972050698,0.43971400714982123,0.03217419564510887,0.03802404939876503
011,"Lighting, HVAC & Appliances",1997,3466,1419,0.40940565493364106,0.5210617426428159,0.42440854010386614,0.05452971725331795,0.042989036353144834
011,"Lighting, HVAC & Appliances",1998,3777,1573,0.41646809637278265,0.5295207836907598,0.414614773629865,0.05586444267937517,0.04447974583002383
011,"Lighting, HVAC & Appliances",1999,4173,1829,0.43829379343398034,0.5509225976515696,0.409058231488138,0.04001917086029236,0.03522645578720345
011,"Lighting, HVAC & Appliances",2000,4254,1736,0.4080865068171133,0.5317348377997179,0.42548189938881054,0.04278326281147156,0.031029619181946404
011,"Lighting, HVAC & Appliances",2001,4188,1577,0.3765520534861509,0.4983285577841452,0.4197707736389685,0.08190066857688634,0.047516714422158546
011,"Lighting, HVAC & Appliances",2002,4446,1667,0.37494376968061177,0.4979757085020243,0.4257759784075574,0.07624831309041835,0.04588394062078273
011,"Lighting, HVAC & Appliances",2003,4806,1789,0.3722430295464003,0.4706616729088639,0.4302954640033292,0.09904286308780691,0.05867665418227216
011,"Lighting, HVAC & Appliances",2004,5127,1978,0.3858006631558416,0.4905402769650868,0.40433001755412523,0.10512970548078798,0.05656329237370782
011,"Lighting, HVAC & Appliances",2005,5460,2210,0.40476190476190477,0.5111721611721611,0.4075091575091575,0.08131868131868132,0.057692307692307696
011,"Lighting, HVAC & Appliances",2006,6000,2407,0.40116666666666667,0.49416666666666664,0.4181666666666667,0.08766666666666667,0.047
011,"Lighting, HVAC & Appliances",2007,6442,2644,0.4104315429990686,0.48044085687674637,0.4267308289351133,0.09282831418814033,0.051847252406085065
011,"Lighting, HVAC & Appliances",2008,6186,2525,0.40817976075008083,0.49757516973811833,0.4342062722276107,0.06821855803427093,0.0345942450695118
011,"Lighting, HVAC & Appliances",2009,5927,2429,0.40981947022102244,0.5071705753332209,0.40408300995444574,0.0887464147123334,0.05162814239919015
011,"Lighting, HVAC & Appliances",2010,6220,2636,0.4237942122186495,0.5102893890675241,0.42942122186495174,0.06028938906752412,0.036816720257234724
011,"Lighting, HVAC & Appliances",2011,6485,2577,0.39737856592135695,0.49838087895142635,0.4274479568234387,0.07417116422513492,0.051195065535851965
011,"Lighting, HVAC & Appliances",2012,6379,2519,0.39488948110989186,0.5088571876469666,0.43000470293149395,0.061138109421539424,0.040288446464963164
011,"Lighting, HVAC & Appliances",2013,6859,2636,0.3843125820090392,0.5015308353987462,0.4099722991689751,0.08849686543227876,0.04009330806239977
011,"Lighting, HVAC & Appliances",2014,7475,3089,0.41324414715719066,0.49391304347826087,0.42555183946488295,0.08053511705685619,0.039866220735785954
011,"Lighting, HVAC & Appliances",2015,8506,3742,0.4399247589936515,0.5316247354808371,0.3921937455913473,0.07618151892781566,0.04220550199858923
011,"Lighting, HVAC & Appliances",2016,10450,5148,0.4926315789473684,0.5626794258373206,0.3589473684210526,0.07837320574162679,0.04019138755980861
011,"Lighting, HVAC & Appliances",2017,12920,6927,0.5361455108359133,0.6089783281733746,0.3319659442724458,0.059055727554179566,0.023529411764705882
011,"Lighting, HVAC & Appliances",2018,12710,6657,0.5237608182533439,0.5972462627852085,0.34429583005507475,0.05845790715971676,0.022659323367427223
011,"Lighting, HVAC & Appliances",2019,13849,7501,0.5416275543360531,0.6050978409993502,0.3361975593905697,0.05870459961008015,0.032276698678604956
011,"Lighting, HVAC & Appliances",2020,27194,16787,0.6173052879311612,0.6618371699639627,0.29010075752004116,0.048062072515996174,0.014929763918511436
011,"Lighting, HVAC & Appliances",2021,24575,14791,0.6018718209562564,0.6898067141403865,0.2687283825025432,0.04146490335707019,0.014689725330620549
011,"Lighting, HVAC & Appliances",2022,16518,9384,0.5681075190701054,0.6826492311417848,0.2847196997215159,0.03263106913669936,0.01761714493280058
011,"Lighting, HVAC & Appliances",2023,16810,9761,0.580666270077335,0.7123735871505057,0.2557406305770375,0.03188578227245687,0.017430101130279596
011,"Lighting, HVAC & Appliances",2024,19458,11014,0.566039675197862,0.6998149861239593,0.2685270839757426,0.03165792990029808,0.015006681056634804
011,"Lighting, HVAC & Appliances",2025,18162,9651,0.5313842087875784,0.6677128069595859,0.3062988657636824,0.025988327276731636,0.013654883823367471
012,Vehicles,1985,1540,834,0.5415584415584416,0.577922077922078,0.3344155844155844,0.08766233766233766,0.10454545454545454
012,Vehicles,1986,1492,709,0.47520107238605896,0.5489276139410187,0.4296246648793566,0.021447721179624665,0.06166219839142091
012,Vehicles,1987,1465,676,0.4614334470989761,0.5645051194539249,0.39044368600682594,0.04505119453924915,0.0757679180887372
012,Vehicles,1988,1663,789,0.4744437763078773,0.5706554419723392,0.36019242333132895,0.06915213469633193,0.079374624173181
012,Vehicles,1989,1786,837,0.4686450167973124,0.5683090705487122,0.396976483762598,0.03471444568868981,0.059910414333706606
012,Vehicles,1990,2231,1204,0.5396683101748095,0.5575974899148364,0.38323621694307486,0.05916629314208875,0.0632003585835948
012,Vehicles,1991,2072,1036,0.5,0.5598455598455598,0.38175675675675674,0.0583976833976834,0.06274131274131274
012,Vehicles,1992,2048,973,0.47509765625,0.5595703125,0.3955078125,0.044921875,0.06005859375
012,Vehicles,1993,2364,1165,0.4928087986463621,0.5473773265651438,0.39720812182741116,0.05541455160744501,0.06641285956006768
012,Vehicles,1994,2451,1143,0.4663402692778458,0.5259077927376581,0.41411668706650345,0.05997552019583843,0.06364749082007344
012,Vehicles,1995,2684,1239,0.46162444113263784,0.4981371087928465,0.400521609538003,0.10134128166915052,0.08643815201192251
012,Vehicles,1996,2774,1292,0.4657534246575342,0.5068493150684932,0.3904109589041096,0.10273972602739725,0.059841384282624366
012,Vehicles,1997,3222,1400,0.4345127250155183,0.4829298572315332,0.40068280571073867,0.11638733705772812,0.08131595282433271
012,Vehicles,1998,3260,1493,0.4579754601226994,0.5101226993865031,0.41226993865030676,0.07760736196319018,0.06503067484662577
012,Vehicles,1999,3759,1763,0.4690077148177707,0.529928172386273,0.3846767757382282,0.0853950518754988,0.05879223197658952
012,Vehicles,2000,4280,1883,0.4399532710280374,0.46425233644859815,0.3855140186915888,0.15023364485981308,0.08948598130841122
012,Vehicles,2001,3791,1623,0.42811922975468214,0.4816671063044052,0.3798470060670008,0.13848588762859404,0.07939857557372725
012,Vehicles,2002,4037,1786,0.44240772851127075,0.48427049789447607,0.40104037651721575,0.11468912558830816,0.0644042605895467
012,Vehicles,2003,4388,1917,0.436873290793072,0.48883318140382864,0.4029170464904284,0.10824977210574294,0.052643573381950776
012,Vehicles,2004,4686,2175,0.4641485275288092,0.507895860008536,0.39223218096457535,0.0998719590268886,0.04566794707639778
012,Vehicles,2005,4948,2324,0.4696847210994341,0.49919159256265155,0.4175424413904608,0.08326596604688763,0.04042037186742118
012,Vehicles,2006,4982,2301,0.4618627057406664,0.5036130068245684,0.42151746286631875,0.07486953030911281,0.040947410678442396
012,Vehicles,2007,5178,2344,0.4526844341444573,0.48261877172653533,0.4152182309772113,0.10216299729625337,0.05079181151023561
012,Vehicles,2008,5076,2223,0.4379432624113475,0.4785263987391647,0.42789598108747046,0.09357762017336485,0.04767533490937746
012,Vehicles,2009,4321,1940,0.44897014579958344,0.49965285813469107,0.43670446655866696,0.06364267530664199,0.04883128905345985
012,Vehicles,2010,4621,1986,0.4297771045228306,0.4899372430209911,0.4079203635576715,0.10214239342133738,0.06102575200173123
012,Vehicles,2011,4859,2057,0.42333813541881044,0.48343280510393083,0.4325993002675448,0.08396789462852439,0.04918707552994443
012,Vehicles,2012,4919,2084,0.423663346208579,0.4830250050823338,0.4086196381378329,0.1083553567798333,0.061597885749136
012,Vehicles,2013,5056,2117,0.41871044303797467,0.4825949367088608,0.43789556962025317,0.07950949367088607,0.04054588607594937
012,Vehicles,2014,5569,2423,0.43508708924402945,0.49721673550008977,0.43203447656670857,0.07074878793320165,0.03752917938588615
012,Vehicles,2015,6509,3014,0.4630511599324013,0.5049930864956215,0.41066216008603473,0.08434475341834383,0.049930864956214474
012,Vehicles,2016,7290,3388,0.46474622770919066,0.489437585733882,0.4251028806584362,0.08545953360768176,0.034705075445816184
012,Vehicles,2017,7964,3795,0.47651933701657456,0.5292566549472627,0.3851079859367152,0.0856353591160221,0.028754394776494226
012,Vehicles,2018,8251,3895,0.4720639922433644,0.5273300206035632,0.38419585504787296,0.0884741243485638,0.04811537995394498
012,Vehicles,2019,8621,4415,0.5121215636237095,0.5483122607586127,0.3689827166222016,0.0827050226191857,0.0492982252638905
012,Vehicles,2020,11351,6394,0.5632983878072416,0.620033477226676,0.33952955686723635,0.04043696590608757,0.021584001409567437
012,Vehicles,2021,13205,7315,0.5539568345323741,0.6221885649375236,0.3203332071185157,0.05747822794396062,0.022642938280954185
012,Vehicles,2022,11332,5935,0.5237380868337451,0.6031591951994353,0.3357747970349453,0.06106600776561948,0.02850335333568655
012,Vehicles,2023,11762,6400,0.5441251487842204,0.6327155245706513,0.31091651079748345,0.05636796463186533,0.0283965312021765
012,Vehicles,2024,13660,7729,0.5658125915080527,0.6627379209370424,0.3008784773060029,0.03638360175695461,0.015226939970717423
012,Vehicles,2025,13532,7191,0.5314070351758794,0.6202335205438959,0.3245639964528525,0.05520248300325155,0.025938516109961573
013,Firearms & Pyrotechnics,1985,228,127,0.5570175438596491,0.40789473684210525,0.25877192982456143,0.3333333333333333,0.49122807017543857
013,Firearms & Pyrotechnics,1986,134,81,0.6044776119402985,0.5671641791044776,0.43283582089552236,0.0,0.2537313432835821
013,Firearms & Pyrotechnics,1987,142,78,0.5492957746478874,0.4859154929577465,0.5140845070422535,0.0,0.29577464788732394
013,Firearms & Pyrotechnics,1988,147,76,0.5170068027210885,0.5102040816326531,0.4897959183673469,0.0,0.24489795918367346
013,Firearms & Pyrotechnics,1989,234,84,0.358974358974359,0.4017094017094017,0.3888888888888889,0.2094017094017094,0.3803418803418803
013,Firearms & Pyrotechnics,1990,300,144,0.48,0.45,0.39666666666666667,0.15333333333333332,0.26
013,Firearms & Pyrotechnics,1991,288,146,0.5069444444444444,0.5451388888888888,0.25,0.2048611111111111,0.3194444444444444
013,Firearms & Pyrotechnics,1992,311,148,0.4758842443729904,0.4437299035369775,0.4180064308681672,0.1382636655948553,0.2604501607717042
013,Firearms & Pyrotechnics,1993,343,181,0.5276967930029155,0.478134110787172,0.49271137026239065,0.029154518950437316,0.1924198250728863
013,Firearms & Pyrotechnics,1994,384,153,0.3984375,0.4088541666666667,0.4583333333333333,0.1328125,0.2786458333333333
013,Firearms & Pyrotechnics,1995,462,214,0.46320346320346323,0.30735930735930733,0.33116883116883117,0.36147186147186144,0.4588744588744589
013,Firearms & Pyrotechnics,1996,402,207,0.5149253731343284,0.3582089552238806,0.4925373134328358,0.14925373134328357,0.2512437810945274
013,Firearms & Pyrotechnics,1997,437,202,0.4622425629290618,0.4096109839816934,0.39359267734553777,0.19679633867276888,0.2654462242562929
013,Firearms & Pyrotechnics,1998,377,185,0.4907161803713528,0.46684350132625996,0.4482758620689655,0.08488063660477453,0.1830238726790451
013,Firearms & Pyrotechnics,1999,518,223,0.4305019305019305,0.4092664092664093,0.4111969111969112,0.17953667953667954,0.2548262548262548
013,Firearms & Pyrotechnics,2000,471,210,0.445859872611465,0.3821656050955414,0.4861995753715499,0.1316348195329087,0.2208067940552017
013,Firearms & Pyrotechnics,2001,548,219,0.39963503649635035,0.36678832116788324,0.40693430656934304,0.22627737226277372,0.26824817518248173
013,Firearms & Pyrotechnics,2002,499,230,0.46092184368737477,0.43687374749499,0.4348697394789579,0.1282565130260521,0.19238476953907815
013,Firearms & Pyrotechnics,2003,552,255,0.46195652173913043,0.411231884057971,0.4329710144927536,0.15579710144927536,0.2318840579710145
013,Firearms & Pyrotechnics,2004,582,248,0.4261168384879725,0.3900343642611684,0.39347079037800686,0.21649484536082475,0.24398625429553264
013,Firearms & Pyrotechnics,2005,616,259,0.42045454545454547,0.3961038961038961,0.5064935064935064,0.09740259740259741,0.18181818181818182
013,Firearms & Pyrotechnics,2006,765,320,0.41830065359477125,0.3411764705882353,0.46405228758169936,0.19477124183006536,0.19477124183006536
013,Firearms & Pyrotechnics,2007,736,293,0.39809782608695654,0.38179347826086957,0.4116847826086957,0.20652173913043478,0.20652173913043478
013,Firearms & Pyrotechnics,2008,843,351,0.41637010676156583,0.3333333333333333,0.49228944246737844,0.17437722419928825,0.2040332147093713
013,Firearms & Pyrotechnics,2009,827,344,0.4159613059250302,0.37122128174123337,0.4365175332527207,0.19226118500604594,0.22128174123337363
013,Firearms & Pyrotechnics,2010,798,356,0.44611528822055135,0.41228070175438597,0.474937343358396,0.11278195488721804,0.16165413533834586
013,Firearms & Pyrotechnics,2011,883,436,0.49377123442808607,0.4292185730464326,0.4824462061155153,0.08833522083805209,0.1392978482446206
013,Firearms & Pyrotechnics,2012,929,392,0.4219590958019376,0.43379978471474706,0.4510226049515608,0.11517761033369214,0.155005382131324
013,Firearms & Pyrotechnics,2013,1025,497,0.4848780487804878,0.4741463414634146,0.4624390243902439,0.06341463414634146,0.10829268292682927
013,Firearms & Pyrotechnics,2014,1250,523,0.4184,0.4056,0.452,0.1424,0.1176
013,Firearms & Pyrotechnics,2015,1402,635,0.4529243937232525,0.37945791726105566,0.4900142653352354,0.13052781740370897,0.11626248216833096
013,Firearms & Pyrotechnics,2016,1544,692,0.4481865284974093,0.34650259067357514,0.47797927461139894,0.17551813471502592,0.12370466321243523
013,Firearms & Pyrotechnics,2017,1716,755,0.43997668997669,0.3554778554778555,0.46503496503496505,0.1794871794871795,0.16666666666666666
013,Firearms & Pyrotechnics,2018,1614,687,0.4256505576208178,0.36988847583643125,0.46654275092936803,0.16356877323420074,0.13878562577447337
013,Firearms & Pyrotechnics,2019,1576,794,0.5038071065989848,0.3489847715736041,0.38515228426395937,0.26586294416243655,0.24619289340101522
013,Firearms & Pyrotechnics,2020,1618,713,0.44066749072929545,0.4511742892459827,0.39184177997527814,0.15698393077873918,0.12546353522867737
013,Firearms & Pyrotechnics,2021,1863,892,0.4787976382179281,0.4374664519592056,0.36553945249597425,0.19699409554482017,0.14814814814814814
013,Firearms & Pyrotechnics,2022,1718,699,0.40686845168800934,0.39930151338766007,0.40046565774155995,0.20023282887077998,0.14027939464493597
013,Firearms & Pyrotechnics,2023,1740,684,0.3931034482758621,0.414367816091954,0.3913793103448276,0.19425287356321838,0.18275862068965518
013,Firearms & Pyrotechnics,2024,1678,635,0.37842669845053634,0.4225268176400477,0.4201430274135876,0.1573301549463647,0.14481525625744934
013,Firearms & Pyrotechnics,2025,1748,733,0.4193363844393593,0.4279176201372998,0.4376430205949657,0.13443935926773457,0.11670480549199085
014,Jewelry & Watches,1985,899,505,0.5617352614015573,0.5862068965517241,0.31590656284760843,0.09788654060066741,0.13681868743047831
014,Jewelry & Watches,1986,905,490,0.5414364640883977,0.6375690607734806,0.33591160220994476,0.026519337016574586,0.07955801104972375
014,Jewelry & Watches,1987,927,514,0.5544768069039914,0.6709816612729234,0.30312837108953616,0.025889967637540454,0.07982740021574973
014,Jewelry & Watches,1988,1074,556,0.5176908752327747,0.6163873370577281,0.3584729981378026,0.025139664804469275,0.07169459962756052
014,Jewelry & Watches,1989,1521,832,0.5470085470085471,0.6265614727153189,0.3214990138067061,0.05193951347797501,0.07495069033530571
014,Jewelry & Watches,1990,2583,1806,0.6991869918699187,0.6825396825396826,0.3035230352303523,0.013937282229965157,0.034068912117692605
014,Jewelry & Watches,1991,2228,1392,0.6247755834829444,0.6826750448833034,0.30565529622980253,0.011669658886894075,0.036355475763016155
014,Jewelry & Watches,1992,1837,982,0.5345672291780076,0.6004354926510616,0.3445835601524224,0.054980947196516056,0.06804572672836146
014,Jewelry & Watches,1993,2029,1032,0.5086249383932971,0.5840315426318383,0.35879743716116314,0.05717102020699852,0.06850665352390341
014,Jewelry & Watches,1994,2121,1047,0.49363507779349364,0.5605846298915605,0.40641206977840644,0.033003300330033,0.04997642621404998
014,Jewelry & Watches,1995,2348,1063,0.4527257240204429,0.5587734241908007,0.3419931856899489,0.09923339011925042,0.09923339011925042
014,Jewelry & Watches,1996,2616,1276,0.4877675840978593,0.5462538226299695,0.41437308868501527,0.03937308868501529,0.04969418960244648
014,Jewelry & Watches,1997,3108,1603,0.5157657657657657,0.5495495495495496,0.3857786357786358,0.06467181467181467,0.058236808236808234
014,Jewelry & Watches,1998,3184,1566,0.49183417085427134,0.5521356783919598,0.3913316582914573,0.056532663316582916,0.05025125628140704
014,Jewelry & Watches,1999,3657,1905,0.5209187858900738,0.5540060158599945,0.3800929723817337,0.0659010117582718,0.04894722450095707
014,Jewelry & Watches,2000,3525,1758,0.49872340425531914,0.5778723404255319,0.38354609929078015,0.03858156028368794,0.03858156028368794
014,Jewelry & Watches,2001,3190,1523,0.4774294670846395,0.5357366771159875,0.4103448275862069,0.053918495297805645,0.05642633228840126
014,Jewelry & Watches,2002,3405,1678,0.49280469897209983,0.5715124816446402,0.3932452276064611,0.03524229074889868,0.042878120411160056
014,Jewelry & Watches,2003,3849,1928,0.5009093270979476,0.5575474149129644,0.37879968823070925,0.06365289685632632,0.04156923876331515
014,Jewelry & Watches,2004,4722,2473,0.523718763235917,0.567979669631512,0.34709868699703517,0.08492164337145278,0.062049978822532825
014,Jewelry & Watches,2005,5047,2676,0.5302159698830988,0.5678620962948286,0.3905290271448385,0.04160887656033287,0.04160887656033287
014,Jewelry & Watches,2006,5029,2566,0.5102406044939352,0.5645257506462518,0.3891429707695367,0.04633127858421157,0.03579240405647246
014,Jewelry & Watches,2007,5482,2834,0.5169646114556731,0.5643925574607808,0.3909157241882525,0.0446917183509668,0.032834731849689894
014,Jewelry & Watches,2008,5096,2614,0.5129513343799058,0.5853610675039247,0.3940345368916798,0.020604395604395604,0.025510204081632654
014,Jewelry & Watches,2009,4580,2300,0.5021834061135371,0.5921397379912664,0.3425764192139738,0.06528384279475982,0.04344978165938865
014,Jewelry & Watches,2010,5417,2825,0.5215063688388407,0.5768875761491601,0.3662543843455787,0.056858039505261214,0.04412036182388776
014,Jewelry & Watches,2011,5849,2944,0.5033339032313215,0.5546247221747307,0.3971619080184647,0.04821336980680458,0.031116430159001538
014,Jewelry & Watches,2012,5870,2929,0.4989778534923339,0.5735945485519591,0.36899488926746166,0.05741056218057922,0.03492333901192504
014,Jewelry & Watches,2013,6208,3159,0.5088595360824743,0.5655605670103093,0.38820876288659795,0.046230670103092786,0.028994845360824743
014,Jewelry & Watches,2014,6328,3182,0.5028445006321113,0.566055625790139,0.38732616940581543,0.046618204804045514,0.031289506953223765
014,Jewelry & Watches,2015,7363,3843,0.5219339942958033,0.5746299062881978,0.35175879396984927,0.073611299741953,0.0453619448594323
014,Jewelry & Watches,2016,8186,4893,0.5977278279990227,0.6458587832885414,0.3071096994869289,0.04703151722452968,0.03835817248961642
014,Jewelry & Watches,2017,8955,5385,0.6013400335008375,0.6578447794528196,0.29871580122836405,0.04343941931881631,0.0338358458961474
014,Jewelry & Watches,2018,8824,5262,0.5963281958295558,0.6485720761559384,0.32241613780598366,0.02901178603807797,0.022892112420670897
014,Jewelry & Watches,2019,10104,6202,0.6138163103721298,0.6431116389548693,0.30482977038796516,0.05205859065716548,0.042359461599366585
014,Jewelry & Watches,2020,12373,7791,0.6296775236401843,0.6870605350359654,0.2739836741291522,0.0389557908348824,0.018912147417764487
014,Jewelry & Watches,2021,13451,8560,0.6363839119768047,0.7000223031744852,0.2594602631774589,0.040517433648055906,0.02014720095160211
014,Jewelry & Watches,2022,11120,6801,0.6116007194244605,0.7055755395683453,0.26816546762589927,0.026258992805755395,0.020863309352517987
014,Jewelry & Watches,2023,11027,6965,0.6316314500770835,0.7225900063480548,0.2431304978688673,0.0342794957830779,0.0197696562981772
014,Jewelry & Watches,2024,12220,7502,0.613911620294599,0.7103109656301145,0.25949263502454994,0.030196399345335516,0.016939443535188215
014,Jewelry & Watches,2025,11588,6985,0.6027787366240939,0.6954608215395236,0.2820158784949948,0.02252329996548153,0.01579219882637211
015,Musical Instruments,1985,250,128,0.512,0.392,0.304,0.304,0.448
015,Musical Instruments,1986,172,85,0.4941860465116279,0.5406976744186046,0.45930232558139533,0.0,0.26744186046511625
015,Musical Instruments,1987,138,69,0.5,0.572463768115942,0.427536231884058,0.0,0.2608695652173913
015,Musical Instruments,1988,200,103,0.515,0.49,0.46,0.05,0.275
