year,ethnic,tier,weight_in_tier,share_within_ethnic
1948,AIAN,IP_HIGH,0.06330000000000001,0.05090061112898039
1948,AIAN,MANUF,0.8966,0.7209713734319716
1948,AIAN,OTHER,0.0334,0.02685751045352203
1948,AIAN,PRO_SVC,0.038099999999999995,0.030636860726921834
1949,White,FOOD_HYG,18.9937,0.14293917200232392
1949,White,IP_HIGH,6.4164,0.048287321755935454
1949,White,MANUF,98.3359,0.7400375979458097
1949,White,OTHER,7.2552,0.054599803130051576
1949,White,PRO_SVC,1.8784,0.01413610516587949
1949,Black,FOOD_HYG,1.6531,0.07667510830341655
1949,Black,IP_HIGH,1.2309,0.0570923663484819
1949,Black,MANUF,15.5845,0.7228499336728541
1949,Black,OTHER,3.072,0.14248740711880445
1949,Black,PRO_SVC,0.0193,0.0008951845564430098
1949,API,FOOD_HYG,0.7297,0.11107559290041708
1949,API,IP_HIGH,0.8498000000000001,0.1293573233476421
1949,API,MANUF,4.8815,0.7430663378695161
1949,API,OTHER,0.0978,0.01488720431089597
1949,API,PRO_SVC,0.0106,0.001613541571528602
1949,Hispanic,FOOD_HYG,0.9749,0.1685686620327143
1949,Hispanic,IP_HIGH,0.1842,0.03184977694781616
1949,Hispanic,MANUF,4.3636,0.7545042708441401
1949,Hispanic,OTHER,0.21050000000000002,0.03639727495936646
1949,Hispanic,PRO_SVC,0.0502,0.008680015215962927
1949,Two+,FOOD_HYG,0.447,0.1337002362934825
1949,Two+,IP_HIGH,0.2376,0.07106750815062962
1949,Two+,MANUF,2.4367,0.7288307959201986
1949,Two+,OTHER,0.1961,0.0586546226781922
1949,Two+,PRO_SVC,0.0259,0.007746836957497083
1949,AIAN,FOOD_HYG,0.1076,0.10240791853050346
1949,AIAN,IP_HIGH,0.0636,0.0605310745217474
1949,AIAN,MANUF,0.7968000000000001,0.7583515751403825
1949,AIAN,OTHER,0.0671,0.063862187113353
1949,AIAN,PRO_SVC,0.0156,0.01484724469401351
1950,White,FOOD_HYG,11.3938,0.10508093790579624
1950,White,IP_HIGH,4.6873,0.043229289635226056
1950,White,MANUF,80.83840000000001,0.7455436194073899
1950,White,OTHER,10.1346,0.09346778715617991
1950,White,PRO_SVC,1.3746999999999998,0.01267836589540786
1950,Black,FOOD_HYG,1.7845000000000002,0.1060642983232985
1950,Black,IP_HIGH,1.1103,0.06599226137761743
1950,Black,MANUF,11.4853,0.682645158606097
1950,Black,OTHER,1.9327,0.1148727763347935
1950,Black,PRO_SVC,0.5119,0.03042550535819361
1950,API,FOOD_HYG,0.6547,0.07888902277382817
1950,API,IP_HIGH,1.7319,0.20868779371008556
1950,API,MANUF,5.838,0.7034582479816845
1950,API,OTHER,0.06420000000000001,0.007735871791782143
1950,API,PRO_SVC,0.0102,0.0012290637426195928
1950,Hispanic,FOOD_HYG,0.6789,0.12790128108515447
1950,Hispanic,IP_HIGH,0.1963,0.0369819140919367
1950,Hispanic,MANUF,3.9092000000000002,0.7364732479276564
1950,Hispanic,OTHER,0.47800000000000004,0.09005275056518464
1950,Hispanic,PRO_SVC,0.0456,0.008590806330067823
1950,Two+,FOOD_HYG,0.33590000000000003,0.12542942494398807
1950,Two+,IP_HIGH,0.2122,0.07923823749066468
1950,Two+,MANUF,1.872,0.6990291262135923
1950,Two+,OTHER,0.2125,0.07935026138909634
1950,Two+,PRO_SVC,0.045399999999999996,0.016952949962658698
1950,AIAN,FOOD_HYG,0.060899999999999996,0.08837614279494992
1950,AIAN,IP_HIGH,0.0315,0.04571179799738789
1950,AIAN,MANUF,0.5032,0.7302278334058917
1950,AIAN,OTHER,0.0812,0.11783485705993323
1950,AIAN,PRO_SVC,0.0123,0.01784936874183718
1951,White,FOOD_HYG,13.3171,0.13877804953537787
1951,White,IP_HIGH,8.305900000000001,0.08655612720756736
1951,White,MANUF,63.2938,0.6595873059211315
1951,White,OTHER,10.2517,0.1068333894332725
1951,White,PRO_SVC,0.7912,0.008245127902650801
1951,Black,FOOD_HYG,1.8772000000000002,0.12506995709298296
1951,Black,IP_HIGH,0.9855,0.06565972869973083
1951,Black,MANUF,10.0623,0.6704088159262319
1951,Black,OTHER,1.9282,0.12846787303787008
1951,Black,PRO_SVC,0.156,0.01039362524318418
1951,API,FOOD_HYG,0.7356,0.2538565068847707
1951,API,IP_HIGH,0.11669999999999998,0.04027332021948441
1951,API,MANUF,1.8354000000000001,0.6333989025779065
1951,API,OTHER,0.20520000000000002,0.07081478413914484
1951,API,PRO_SVC,0.0048,0.001656486178693446
1951,Hispanic,FOOD_HYG,0.5908,0.10185153260007584
1951,Hispanic,IP_HIGH,0.2399,0.04135779057338896
1951,Hispanic,MANUF,3.8155,0.6577767817122366
1951,Hispanic,OTHER,1.1337000000000002,0.19544529876219705
1951,Hispanic,PRO_SVC,0.0207,0.0035685963521015066
1951,Two+,FOOD_HYG,0.27290000000000003,0.12243707658486251
1951,Two+,IP_HIGH,0.1972,0.08847413522365292
1951,Two+,MANUF,1.4649,0.6572300237785456
1951,Two+,OTHER,0.2738,0.12284086320606577
1951,Two+,PRO_SVC,0.0201,0.009017901206873347
1951,AIAN,FOOD_HYG,0.1315,0.09959857608119366
1951,AIAN,IP_HIGH,0.1432,0.10846019843974852
1951,AIAN,MANUF,0.9800000000000001,0.7422555479815193
1951,AIAN,OTHER,0.058499999999999996,0.04430811179277436
1951,AIAN,PRO_SVC,0.0070999999999999995,0.005377565704764067
1952,White,FOOD_HYG,14.9415,0.1266654967815443
1952,White,IP_HIGH,8.4443,0.07158594883193753
1952,White,MANUF,83.729,0.7098066044253871
1952,White,OTHER,9.2178,0.07814323971709126
1952,White,PRO_SVC,1.6277,0.013798710244039732
1952,Black,FOOD_HYG,1.9098,0.11510158326452632
1952,Black,IP_HIGH,1.9294,0.11628285409497177
1952,Black,MANUF,10.6498,0.641851943371323
1952,Black,OTHER,1.8361,0.11065976386637177
1952,Black,PRO_SVC,0.2672,0.01610385540280733
1952,API,FOOD_HYG,1.6934,0.26492905082995666
1952,API,IP_HIGH,0.0528,0.008260454637901093
1952,API,MANUF,4.3009,0.6728672225785761
1952,API,OTHER,0.334,0.052253633504904654
1952,API,PRO_SVC,0.0108,0.0016896384486615875
1952,Hispanic,FOOD_HYG,0.7888000000000001,0.13783703496601254
1952,Hispanic,IP_HIGH,0.22840000000000002,0.039911230712775435
1952,Hispanic,MANUF,4.3855,0.7663340730773935
1952,Hispanic,OTHER,0.2755,0.04814161147709997
1952,Hispanic,PRO_SVC,0.0445,0.007776049766718506
1952,Two+,FOOD_HYG,0.3875,0.14329031542358467
1952,Two+,IP_HIGH,0.2154,0.0796509263025552
1952,Two+,MANUF,1.8869,0.6977406352845469
1952,Two+,OTHER,0.1766,0.06530340568723884
1952,Two+,PRO_SVC,0.037899999999999996,0.014014717302074473
1952,AIAN,FOOD_HYG,0.0973,0.13363548963054522
1952,AIAN,IP_HIGH,0.0659,0.09050954539211646
1952,AIAN,MANUF,0.49060000000000004,0.6738085427825847
1952,AIAN,OTHER,0.0624,0.0857025133910177
1952,AIAN,PRO_SVC,0.0119,0.01634390880373575
1953,White,FOOD_HYG,11.2837,0.09951651538296004
1953,White,IP_HIGH,15.052100000000001,0.13275189354518932
1953,White,MANUF,78.5938,0.6931574843983166
1953,White,OTHER,5.0137,0.04421829304000875
1953,White,PRO_SVC,3.4419,0.030355813633525363
1953,Black,FOOD_HYG,1.0763,0.06663694843267272
1953,Black,IP_HIGH,1.2618,0.07812180761158267
1953,Black,MANUF,12.796700000000001,0.7922819269798226
1953,Black,OTHER,0.6831,0.04229276175263285
1953,Black,PRO_SVC,0.3338,0.020666555223289185
1953,API,FOOD_HYG,0.1521,0.025925547146655757
1953,API,IP_HIGH,0.5846,0.09964546260312265
1953,API,MANUF,4.3163,0.7357162337219608
1953,API,OTHER,0.7972000000000001,0.135883275380105
1953,API,PRO_SVC,0.0166,0.0028294811481557234
1953,Hispanic,FOOD_HYG,1.1054000000000002,0.19729421003783826
1953,Hispanic,IP_HIGH,0.43310000000000004,0.07730063539658742
1953,Hispanic,MANUF,3.6813000000000002,0.6570464767616192
1953,Hispanic,OTHER,0.27280000000000004,0.048689940743913765
1953,Hispanic,PRO_SVC,0.11019999999999999,0.019668737060041405
1953,Two+,FOOD_HYG,0.22870000000000001,0.08345497007736098
1953,Two+,IP_HIGH,0.4641,0.16935483870967744
1953,Two+,MANUF,1.8073,0.6595022624434389
1953,Two+,OTHER,0.17020000000000002,0.06210772150051089
1953,Two+,PRO_SVC,0.0701,0.025580207269011824
1953,AIAN,FOOD_HYG,0.0679,0.0982349537037037
1953,AIAN,IP_HIGH,0.09870000000000001,0.1427951388888889
1953,AIAN,MANUF,0.4694,0.6791087962962963
1953,AIAN,OTHER,0.0323,0.04673032407407408
1953,AIAN,PRO_SVC,0.0229,0.033130787037037035
1954,White,FOOD_HYG,16.8874,0.11601086507006377
1954,White,IP_HIGH,10.2975,0.07074042677137876
1954,White,MANUF,98.5841,0.6772402337336519
1954,White,OTHER,14.629900000000001,0.10050258505681905
1954,White,PRO_SVC,5.1685,0.03550588936808654
1954,Black,FOOD_HYG,2.7069,0.12755700694120475
1954,Black,IP_HIGH,1.3659000000000001,0.06436518370866733
1954,Black,MANUF,14.444,0.680643321976712
1954,Black,OTHER,2.2023,0.1037787862080665
1954,Black,PRO_SVC,0.502,0.023655701165349582
1954,API,FOOD_HYG,0.20940000000000003,0.03093788783168844
1954,API,IP_HIGH,0.5912999999999999,0.08736185804621475
1954,API,MANUF,5.8301,0.8613704863778736
1954,API,OTHER,0.1061,0.01567578748300928
1954,API,PRO_SVC,0.0315,0.004653980261213876
1954,Hispanic,FOOD_HYG,0.5797,0.07890510154080688
1954,Hispanic,IP_HIGH,0.3163,0.04305275766320031
1954,Hispanic,MANUF,5.7699,0.7853623346218762
1954,Hispanic,OTHER,0.5195,0.07071105787553765
1954,Hispanic,PRO_SVC,0.1614,0.02196874829857897
1954,Two+,FOOD_HYG,0.4103,0.1242241666414363
1954,Two+,IP_HIGH,0.2405,0.07281479911592842
1954,Two+,MANUF,2.1993,0.6658693875079476
1954,Two+,OTHER,0.3453,0.1045444912046989
1954,Two+,PRO_SVC,0.1075,0.0325471555299888
1954,AIAN,FOOD_HYG,0.0904,0.08970923886077205
1954,AIAN,IP_HIGH,0.11549999999999999,0.11461744566835366
1954,AIAN,MANUF,0.6458,0.6408653369058251
1954,AIAN,OTHER,0.1315,0.13049518705964078
1954,AIAN,PRO_SVC,0.0245,0.024312791505408354
1955,White,FOOD_HYG,11.337200000000001,0.0996124347724471
1955,White,IP_HIGH,14.956,0.13140842310770903
1955,White,MANUF,74.9941,0.6589232698169192
1955,White,OTHER,12.5258,0.1100558723029247
1955,Black,FOOD_HYG,1.0537,0.0674368
1955,Black,IP_HIGH,1.7147,0.1097408
1955,Black,MANUF,11.0521,0.7073343999999999
1955,Black,OTHER,1.8045,0.115488
1955,API,FOOD_HYG,1.0638,0.17313889521825462
1955,API,IP_HIGH,1.131,0.18407603919143256
1955,API,MANUF,3.4499,0.5614888838253963
1955,API,OTHER,0.4995,0.0812961817649165
1955,Hispanic,FOOD_HYG,2.1644,0.3050771008936374
1955,Hispanic,IP_HIGH,0.4744,0.06686775857694584
1955,Hispanic,MANUF,3.869,0.5453443464043075
1955,Hispanic,OTHER,0.5868,0.08271079412510923
1955,Two+,FOOD_HYG,0.26630000000000004,0.0994176062122004
1955,Two+,IP_HIGH,0.4514,0.16852086911072947
1955,Two+,MANUF,1.762,0.6578063167326215
1955,Two+,OTHER,0.19890000000000002,0.07425520794444859
1955,AIAN,FOOD_HYG,0.061000000000000006,0.07777636108631902
1955,AIAN,IP_HIGH,0.0699,0.08912405967104425
1955,AIAN,MANUF,0.574,0.7318628075991329
1955,AIAN,OTHER,0.0794,0.10123677164350375
1956,White,FOOD_HYG,11.3064,0.1499679674660873
1956,White,IP_HIGH,1.749,0.02319871710696479
1956,White,MANUF,55.145900000000005,0.731454621903356
1956,White,OTHER,5.4858,0.07276359194133072
1956,White,PRO_SVC,1.705,0.022615101582261272
1956,Black,FOOD_HYG,1.4791,0.1331646754836909
1956,Black,IP_HIGH,0.12279999999999999,0.011055792136702889
1956,Black,MANUF,8.3307,0.7500202569481332
1956,Black,OTHER,1.0036,0.09035499176217443
1956,Black,PRO_SVC,0.1711,0.01540428366929857
1956,API,FOOD_HYG,0.34390000000000004,0.21165681930083702
1956,API,IP_HIGH,0.0216,0.01329394387001477
1956,API,MANUF,1.2085000000000001,0.7437838503200394
1956,API,OTHER,0.0338,0.020802560315115702
1956,API,PRO_SVC,0.017,0.010462826193993106
1956,Hispanic,FOOD_HYG,1.1098000000000001,0.18934043061384653
1956,Hispanic,IP_HIGH,0.0606,0.010338826901422868
1956,Hispanic,MANUF,4.4165,0.7534889275599685
1956,Hispanic,OTHER,0.22660000000000002,0.03865970587231719
1956,Hispanic,PRO_SVC,0.0479,0.008172109052444807
1956,Two+,FOOD_HYG,0.22920000000000001,0.13710594006101576
1956,Two+,IP_HIGH,0.031400000000000004,0.018783274510976854
1956,Two+,MANUF,1.2425,0.7432553687862654
1956,Two+,OTHER,0.1233,0.07375725309565113
1956,Two+,PRO_SVC,0.04530000000000001,0.02709816354609081
1956,AIAN,FOOD_HYG,1.4424000000000001,0.7463134475086667
1956,AIAN,IP_HIGH,0.003,0.001552232627929839
1956,AIAN,MANUF,0.3907,0.2021524292440627
1956,AIAN,OTHER,0.08290000000000002,0.042893361618461225
1956,AIAN,PRO_SVC,0.013700000000000002,0.007088529000879599
1957,White,FOOD_HYG,6.665500000000001,0.10800383696775846
1957,White,IP_HIGH,6.4436,0.10440830003532343
1957,White,MANUF,39.0275,0.6323786283488401
1957,White,OTHER,9.5788,0.1552092346480781
1957,Black,FOOD_HYG,1.5933,0.16383042168364986
1957,Black,IP_HIGH,1.0856,0.1116263765642191
1957,Black,MANUF,6.3251,0.6503758238820397
1957,Black,OTHER,0.7212999999999999,0.07416737787009141
1957,API,FOOD_HYG,0.10320000000000001,0.038283191749823794
1957,API,IP_HIGH,0.8707,0.32299588233111987
1957,API,MANUF,1.6414000000000002,0.6088956486255889
1957,API,OTHER,0.0804,0.02982527729346737
1957,Hispanic,FOOD_HYG,0.2738,0.07418445865395036
1957,Hispanic,IP_HIGH,0.3167,0.08580795491492359
1957,Hispanic,MANUF,2.6906,0.7290018424189878
1957,Hispanic,OTHER,0.4097,0.1110057440121383
1957,Two+,FOOD_HYG,0.2082,0.15604856843052015
1957,Two+,IP_HIGH,0.1814,0.13596162494378652
1957,Two+,MANUF,0.8131,0.6094288712336982
1957,Two+,OTHER,0.1315,0.0985609353919952
1957,AIAN,FOOD_HYG,0.0622,0.1356893542757417
1957,AIAN,IP_HIGH,0.0567,0.12369109947643979
1957,AIAN,MANUF,0.2833,0.6180191972076788
1957,AIAN,OTHER,0.0562,0.12260034904013961
1958,White,FOOD_HYG,8.2309,0.15061694959916117
1958,White,IP_HIGH,9.5943,0.17556575824505607
1958,White,MANUF,32.7014,0.5984017684119608
1958,White,OTHER,2.9579,0.05412650806343884
1958,White,PRO_SVC,1.1634,0.021289015680382956
1958,Black,FOOD_HYG,0.8785000000000001,0.10380234426694394
1958,Black,IP_HIGH,0.8327,0.09839067964835996
1958,Black,MANUF,5.4724,0.646611210889498
1958,Black,OTHER,0.5719000000000001,0.06757491256262407
1958,Black,PRO_SVC,0.7077,0.08362085263257396
1958,API,FOOD_HYG,1.0175,0.567674626199509
1958,API,IP_HIGH,0.061000000000000006,0.03403258201294354
1958,API,MANUF,0.6721,0.374972104440973
1958,API,OTHER,0.0378,0.021089042624414193
1958,API,PRO_SVC,0.004,0.0022316447221602323
1958,Hispanic,FOOD_HYG,0.43350000000000005,0.20447148719400027
1958,Hispanic,IP_HIGH,0.2494,0.11763596056789773
1958,Hispanic,MANUF,1.0808,0.5097872741851799
1958,Hispanic,OTHER,0.29779999999999995,0.14046507240224512
1958,Hispanic,PRO_SVC,0.0586,0.02764020565067685
1958,Two+,FOOD_HYG,0.309,0.24533545057562522
1958,Two+,IP_HIGH,0.15940000000000001,0.12655815799920603
1958,Two+,MANUF,0.7188,0.5707026597856292
1958,Two+,OTHER,0.048400000000000006,0.03842794759825328
1958,Two+,PRO_SVC,0.0239,0.018975784041286223
1958,AIAN,FOOD_HYG,0.08220000000000001,0.22471295790049206
1958,AIAN,IP_HIGH,0.057300000000000004,0.15664297430289773
1958,AIAN,MANUF,0.20370000000000002,0.5568616730453799
1958,AIAN,OTHER,0.017499999999999998,0.04784034991798796
1958,AIAN,PRO_SVC,0.0051,0.013942044833242207
1959,White,FOOD_HYG,7.2752,0.11217397203668411
1959,White,IP_HIGH,8.3666,0.12900191808364322
1959,White,MANUF,40.4653,0.6239214634176425
1959,White,OTHER,6.427,0.09909584867491873
1959,White,PRO_SVC,2.3223000000000003,0.03580679778711122
1959,Black,FOOD_HYG,0.638,0.06660472496842018
1959,Black,IP_HIGH,2.0133,0.21018070968482813
1959,Black,MANUF,4.9492,0.5166772802722651
1959,Black,OTHER,1.8342,0.19148336447817602
1959,Black,PRO_SVC,0.14420000000000002,0.015053920596310645
1959,API,FOOD_HYG,0.3775,0.12677144200416413
1959,API,IP_HIGH,0.056100000000000004,0.018839411646181744
1959,API,MANUF,1.2108,0.4066089059036873
1959,API,OTHER,0.9420000000000001,0.3163409228289341
1959,API,PRO_SVC,0.3914,0.1314393176170327
1959,Hispanic,FOOD_HYG,0.4905,0.15683453237410072
1959,Hispanic,IP_HIGH,0.3017,0.096466826538769
1959,Hispanic,MANUF,1.9967000000000001,0.6384332533972822
1959,Hispanic,OTHER,0.2686,0.08588329336530776
1959,Hispanic,PRO_SVC,0.07,0.02238209432454037
1959,Two+,FOOD_HYG,0.1323,0.08397867208328044
1959,Two+,IP_HIGH,0.1903,0.1207947188015742
1959,Two+,MANUF,0.8150000000000001,0.5173289323346453
1959,Two+,OTHER,0.3874,0.24590580170115528
1959,Two+,PRO_SVC,0.0504,0.03199187507934493
1959,AIAN,FOOD_HYG,0.0332,0.0738269957749611
1959,AIAN,IP_HIGH,0.0563,0.1251945741605515
1959,AIAN,MANUF,0.3092,0.6875694907716255
1959,AIAN,OTHER,0.0368,0.08183233266622193
1959,AIAN,PRO_SVC,0.0142,0.03157660662663999
1960,White,FOOD_HYG,14.4057,0.09620257053065442
1960,White,IP_HIGH,20.895400000000002,0.1395413754462634
1960,White,MANUF,100.8387,0.6734099800057965
1960,White,OTHER,10.3778,0.06930388918643493
1960,White,PRO_SVC,3.2258,0.02154218483085064
1960,Black,FOOD_HYG,1.6545,0.0810060515853587
1960,Black,IP_HIGH,3.3301,0.1630451812537945
1960,Black,MANUF,13.0477,0.6388290476097218
1960,Black,OTHER,1.8327,0.08973091008793405
1960,Black,PRO_SVC,0.5594,0.027388809463191086
1960,API,FOOD_HYG,0.9094000000000001,0.29407579873237616
1960,API,IP_HIGH,0.24830000000000002,0.08029362307592808
1960,API,MANUF,1.7905000000000002,0.5790001293493726
1960,API,OTHER,0.1231,0.039807269434743234
1960,API,PRO_SVC,0.0211,0.006823179407579872
1960,Hispanic,FOOD_HYG,1.4788,0.17520496658926116
1960,Hispanic,IP_HIGH,0.715,0.08471162504146722
1960,Hispanic,MANUF,4.849600000000001,0.5745699255959433
1960,Hispanic,OTHER,1.3026,0.15432917871190938
1960,Hispanic,PRO_SVC,0.0944,0.01118430406141889
1960,Two+,FOOD_HYG,0.3226,0.09464018540792678
1960,Two+,IP_HIGH,0.5205,0.15269750931440138
1960,Two+,MANUF,2.2685,0.6655029776747734
1960,Two+,OTHER,0.2257,0.0662129257488192
1960,Two+,PRO_SVC,0.0714,0.02094640185407927
1960,AIAN,FOOD_HYG,0.0818,0.07655591951333646
1960,AIAN,IP_HIGH,0.2237,0.20935891436593357
1960,AIAN,MANUF,0.649,0.6073935423490875
1960,AIAN,OTHER,0.0859,0.08039307440336921
1960,AIAN,PRO_SVC,0.0281,0.02629854936827328
1961,White,FOOD_HYG,31.3149,0.09645616782410331
1961,White,IP_HIGH,31.874000000000002,0.09817830787342348
1961,White,MANUF,224.4966,0.6914945193994102
1961,White,OTHER,28.3575,0.08734678313109764
1961,White,PRO_SVC,8.6112,0.02652422177196537
1961,Black,FOOD_HYG,4.5516000000000005,0.11054575835662885
1961,Black,IP_HIGH,5.0869,0.12354671284478759
1961,Black,MANUF,27.2074,0.6607923951823849
1961,Black,OTHER,3.4731,0.08435198025933904
1961,Black,PRO_SVC,0.8549,0.020763153356859562
1961,API,FOOD_HYG,1.0509,0.07492086577123791
1961,API,IP_HIGH,1.1952,0.08520831551030884
1961,API,MANUF,9.1784,0.6543473921350558
1961,API,OTHER,2.5451,0.18144551857872074
1961,API,PRO_SVC,0.0572,0.0040779080046767615
1961,Hispanic,FOOD_HYG,2.9783000000000004,0.13985255447032308
1961,Hispanic,IP_HIGH,2.5264,0.11863260706235912
1961,Hispanic,MANUF,11.3008,0.5306536438767844
1961,Hispanic,OTHER,4.3082,0.20230090157776107
1961,Hispanic,PRO_SVC,0.18230000000000002,0.008560293012772351
1961,Two+,FOOD_HYG,0.6972,0.09803011768675919
1961,Two+,IP_HIGH,0.7217,0.10147495113960715
1961,Two+,MANUF,4.7662,0.6701536817536312
1961,Two+,OTHER,0.8057000000000001,0.11328580869222875
1961,Two+,PRO_SVC,0.1213,0.017055440727773794
1961,AIAN,FOOD_HYG,0.1789,0.07301742786008733
1961,AIAN,IP_HIGH,0.2885,0.1177502959062895
1961,AIAN,MANUF,1.6844000000000001,0.687482143585976
1961,AIAN,OTHER,0.2465,0.10060813844332883
1961,AIAN,PRO_SVC,0.051800000000000006,0.02114199420431819
1962,White,FOOD_HYG,24.225,0.06703733446828672
1962,White,IP_HIGH,36.7547,0.10171051051316976
1962,White,MANUF,271.886,0.7523844259750093
1962,White,OTHER,19.0963,0.05284479051421025
1962,White,PRO_SVC,9.4038,0.026022938529324028
1962,Black,FOOD_HYG,4.5003,0.0945749141001797
1962,Black,IP_HIGH,5.5134,0.11586546039151405
1962,Black,MANUF,33.422,0.7023715705744518
1962,Black,OTHER,3.144,0.06607193518897961
1962,Black,PRO_SVC,1.0048000000000001,0.02111611974487491
1962,API,FOOD_HYG,1.0516,0.09972687959942342
1962,API,IP_HIGH,0.4186,0.039697291556027615
1962,API,MANUF,7.7995,0.7396536681587133
1962,API,OTHER,1.2226,0.11594340338365829
1962,API,PRO_SVC,0.0525,0.004978757302177376
1962,Hispanic,FOOD_HYG,3.283,0.1751101439071484
1962,Hispanic,IP_HIGH,1.1869,0.06330741084477444
1962,Hispanic,MANUF,12.3115,0.6566763742652628
1962,Hispanic,OTHER,1.73,0.0922755251170779
1962,Hispanic,PRO_SVC,0.2368,0.012630545865736444
1962,Two+,FOOD_HYG,0.6064,0.08014591208268351
1962,Two+,IP_HIGH,0.7373,0.0974465385530385
1962,Two+,MANUF,5.4799,0.7242605270809653
1962,Two+,OTHER,0.5286,0.06986333958922576
1962,Two+,PRO_SVC,0.214,0.02828368269408686
1962,AIAN,FOOD_HYG,0.1751,0.058411448777396006
1962,AIAN,IP_HIGH,0.33590000000000003,0.11205257363979051
1962,AIAN,MANUF,2.3252,0.7756613403609435
1962,AIAN,OTHER,0.1028,0.03429295793441638
1962,AIAN,PRO_SVC,0.0587,0.019581679287453715
1963,White,FOOD_HYG,11.7287,0.04707984309796422
1963,White,IP_HIGH,26.8052,0.10759799553314098
1963,White,MANUF,183.4728,0.7364729796775576
1963,White,OTHER,18.7646,0.07532245038205936
1963,White,PRO_SVC,8.3523,0.0335267313092778
1963,Black,FOOD_HYG,2.3447999999999998,0.06844612582317501
1963,Black,IP_HIGH,3.9702,0.11589253187613845
1963,Black,MANUF,22.534,0.6577810471253095
1963,Black,OTHER,3.4987,0.10212916257998227
1963,Black,PRO_SVC,1.9099000000000002,0.0557511325953949
1963,API,FOOD_HYG,0.07970000000000001,0.007741697345287472
1963,API,IP_HIGH,1.1511,0.11181264509611553
1963,API,MANUF,7.305200000000001,0.7095940708506153
1963,API,OTHER,1.6912,0.16427551506085536
1963,API,PRO_SVC,0.0677,0.006576071647126245
1963,Hispanic,FOOD_HYG,0.4487,0.03655963041122455
1963,Hispanic,IP_HIGH,2.048,0.16686900620055245
1963,Hispanic,MANUF,8.433,0.6871124654732709
1963,Hispanic,OTHER,1.0145,0.08266045253440452
1963,Hispanic,PRO_SVC,0.32889999999999997,0.0267984453805477
1963,Two+,FOOD_HYG,0.21710000000000002,0.03835892361785961
1963,Two+,IP_HIGH,0.7044,0.12445889358093186
1963,Two+,MANUF,4.0302,0.712087213103168
1963,Two+,OTHER,0.48400000000000004,0.08551690018905596
1963,Two+,PRO_SVC,0.224,0.03957806950898458
1963,AIAN,FOOD_HYG,0.08700000000000001,0.041187331344979414
1963,AIAN,IP_HIGH,0.1916,0.09070681247928798
1963,AIAN,MANUF,1.4071,0.6661459073048337
1963,AIAN,OTHER,0.3186,0.1508308478909246
1963,AIAN,PRO_SVC,0.108,0.05112910097997444
1964,White,FOOD_HYG,13.3093,0.05920899561403313
1964,White,IP_HIGH,32.213,0.14330576181428395
1964,White,MANUF,155.50050000000002,0.6917740544190873
1964,White,OTHER,13.4225,0.059712587711552044
1964,White,PRO_SVC,10.3398,0.045998600441043466
1964,Black,FOOD_HYG,4.1850000000000005,0.11139414362258546
1964,Black,IP_HIGH,4.0904,0.10887613024464121
1964,Black,MANUF,23.8283,0.6342492407364523
1964,Black,OTHER,2.9287,0.07795460655375532
1964,Black,PRO_SVC,2.5369,0.0675258788425656
1964,API,FOOD_HYG,0.3267,0.044219160282612816
1964,API,IP_HIGH,1.3040999999999998,0.17651119352480982
1964,API,MANUF,4.4348,0.6002544598142985
1964,API,OTHER,0.31829999999999997,0.043082212176172814
1964,API,PRO_SVC,1.0043000000000002,0.1359329742021061
1964,Hispanic,FOOD_HYG,1.5596,0.11330926104867009
1964,Hispanic,IP_HIGH,1.2091,0.08784446494867082
1964,Hispanic,MANUF,9.8002,0.7120116825655146
1964,Hispanic,OTHER,0.6666,0.04843033689089733
1964,Hispanic,PRO_SVC,0.5286000000000001,0.03840425454624712
1964,Two+,FOOD_HYG,0.316,0.06059676305898596
1964,Two+,IP_HIGH,0.7552,0.14481859323463986
1964,Two+,MANUF,3.3723,0.6466786837462606
1964,Two+,OTHER,0.364,0.06980133466288256
1964,Two+,PRO_SVC,0.4073,0.07810462529723096
1964,AIAN,FOOD_HYG,0.16590000000000002,0.08407662679910806
1964,AIAN,IP_HIGH,0.2414,0.12233934725319279
1964,AIAN,MANUF,1.3056,0.6616663288060004
1964,AIAN,OTHER,0.2044,0.1035880802756943
1964,AIAN,PRO_SVC,0.0559,0.028329616866004458
1965,White,FOOD_HYG,17.8581,0.07959761930550152
1965,White,IP_HIGH,36.2768,0.16169396050093893
1965,White,MANUF,148.2949,0.6609841469779774
1965,White,OTHER,17.0048,0.0757942668462038
1965,White,PRO_SVC,4.9201,0.021930006369378488
1965,Black,FOOD_HYG,2.6996,0.07334932766739032
1965,Black,IP_HIGH,7.0351,0.1911467828837078
1965,Black,MANUF,24.1329,0.6557015815914815
1965,Black,OTHER,2.1727,0.05903322130054042
1965,Black,PRO_SVC,0.7644,0.020769086556879965
1965,API,FOOD_HYG,1.4492,0.1494421185059913
1965,API,IP_HIGH,0.5172,0.053333883308928166
1965,API,MANUF,6.5697,0.677470249757667
1965,API,OTHER,0.3608,0.03720584899045105
1965,API,PRO_SVC,0.8005000000000001,0.0825478994369625
1965,Hispanic,FOOD_HYG,3.327,0.19732744968950733
1965,Hispanic,IP_HIGH,4.643800000000001,0.27542807660599167
1965,Hispanic,MANUF,7.8346,0.4646773782198419
1965,Hispanic,OTHER,0.8322,0.04935855233892636
1965,Hispanic,PRO_SVC,0.2227,0.013208543145732877
